symbol,strategy,numba_status,vbt_status,numba_trades,vbt_trades,numba_return,vbt_return,numba_sharpe,vbt_sharpe
3IINFOLTD,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,46.0,46.0,-55.251776,-59.665123,-0.066311,-0.100343
3MINDIA,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,86.0,86.0,-9.927195,-12.310151,0.061796,0.07688
3PLAND,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,37.0,37.0,-84.781232,-88.378333,-0.460274,-0.632275
5PAISA,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,26.0,26.0,16.325209,1.084628,0.201131,0.145822
63MOONS,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,55.0,54.0,178.53853,98.622348,0.353421,0.329207
A2ZINFRA,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,42.0,42.0,-51.027597,-51.172947,-0.132642,-0.152312
AAATECH,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,6.0,6.0,-21.622941,-22.469043,-0.349055,-0.437324
AADHARHFC,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,2.0,2.0,-15.310865,-15.179005,-1.140615,-1.355526
AAKASH,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,17.0,17.0,40.071832,47.451763,0.44088,0.582136
AAREYDRUGS,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,12.0,12.0,0.506025,6.663153,0.130842,0.229076
AARON,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,18.0,18.0,-15.567668,-14.362655,-0.020656,-0.005003
AARTECH,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,6.0,6.0,-16.609411,-18.990508,-0.502058,-0.679931
AARTIDRUGS,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,62.0,62.0,-8.898893,-16.107482,0.085065,0.083457
AARTIIND,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,98.0,98.0,88.294196,73.184354,0.223766,0.252388
AARTIPHARM,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,8.0,8.0,-43.354951,-47.589042,-0.765565,-0.991875
AARTISURF,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,7.0,7.0,-30.183775,-31.924548,-0.538921,-0.682025
AARVEEDEN,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,45.0,45.0,-12.08692,-5.04247,0.084381,0.125258
AARVI,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,9.0,9.0,-58.645936,-56.313287,-0.576499,-0.633656
AAVAS,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,16.0,16.0,86.404851,76.042587,0.614425,0.65997
ABAN,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,43.0,43.0,23.521659,11.598671,0.162478,0.169912
ABB,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,84.0,84.0,398.109466,392.171805,0.388653,0.463227
ABBOTINDIA,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,41.0,41.0,336.054641,296.151929,0.634522,0.69834
ABCAPITAL,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,24.0,24.0,23.279,26.186178,0.233358,0.297268
ABDL,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,2.0,2.0,-7.464773,-7.383362,-0.308486,-0.364357
ABFRL,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,33.0,33.0,-57.321963,-54.388066,-0.376392,-0.404486
ABINFRA,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,21.0,21.0,135.256867,184.293518,0.979813,1.391192
ABMINTLLTD,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,9.0,9.0,-43.342612,-48.949934,-0.919588,-1.279536
ABREL,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,106.0,106.0,1376.881285,1476.267995,0.509075,0.622754
ABSLAMC,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,10.0,10.0,42.584593,44.055944,0.660485,0.81255
ACC,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,85.0,85.0,35.116582,33.332204,0.157226,0.188069
ACCELYA,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,68.0,68.0,112.895008,84.380293,0.244574,0.269083
ACCURACY,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,15.0,15.0,-15.792779,-13.921135,-0.035859,-0.016719
ACE,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,57.0,57.0,275.425434,201.995892,0.386079,0.417411
ACEINTEG,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,0.0,0.0,0.0,0.0,,inf
ACI,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,9.0,9.0,-38.500533,-42.346355,-1.298762,-1.624568
ACL,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,31.0,31.0,11.431025,7.068845,0.135808,0.148224
ACLGATI,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,43.0,43.0,63.190465,58.421151,0.228321,0.266151
ACMESOLAR,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,1.0,1.0,2.4982,2.503224,0.365811,0.437551
ADANIENSOL,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,38.0,38.0,163.624089,143.630374,0.504789,0.568287
ADANIENT,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,77.0,77.0,4279.055502,4323.804462,0.906967,1.090303
ADANIGREEN,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,34.0,34.0,692.931976,750.165599,1.161438,1.421746
ADANIPORTS,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,65.0,65.0,-45.434819,-44.439832,-0.081733,-0.090375
ADANIPOWER,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,62.0,62.0,49.957565,63.222188,0.228869,0.300286
ADFFOODS,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,40.0,40.0,-39.327833,-36.060464,-0.007865,0.008541
ADL,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,14.0,14.0,44.514438,33.563799,0.421415,0.431202
ADOR,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,47.0,47.0,243.251655,230.251706,0.377631,0.443061
ADROITINFO,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,18.0,18.0,-73.333602,-74.485892,-0.727606,-0.901575
ADSL,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,43.0,43.0,3.041695,0.429177,0.151231,0.178035
ADVANIHOTR,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,27.0,27.0,-22.651591,-24.072671,0.012774,0.012436
ADVENZYMES,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,17.0,17.0,-3.407781,-1.937088,0.07592,0.10197
AEGISLOG,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,73.0,73.0,1497.473957,1419.255106,0.523172,0.617151
AEROFLEX,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,7.0,7.0,-51.3762,-51.144412,-2.265564,-2.708539
AETHER,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,4.0,4.0,-5.66027,-5.280054,-0.15805,-0.171
AFCONS,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,0.0,0.0,0.0,0.0,,inf
AFFLE,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,23.0,23.0,8.820702,2.384588,0.182472,0.173871
AFFORDABLE,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,0.0,0.0,0.0,0.0,,inf
AFIL,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,0.0,0.0,0.0,0.0,,inf
AFSL,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,9.0,9.0,12.301846,13.199185,0.319332,0.400657
AGARIND,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,35.0,35.0,16.194763,6.739048,0.183165,0.188148
AGARWALEYE,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,0.0,0.0,0.0,0.0,,inf
AGI,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,49.0,49.0,315.728504,238.066703,0.454712,0.491009
AGIIL,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,3.0,3.0,-18.032759,-17.949768,-0.766423,-0.914305
AGRITECH,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,33.0,33.0,143.531074,174.902673,0.462892,0.607571
AGROPHOS,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,17.0,17.0,-4.014705,-13.270088,0.065966,-0.014114
AGSTRA,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,8.0,8.0,-13.866111,-13.214189,-0.187796,-0.209065
AHLADA,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,7.0,7.0,-27.563249,-28.884463,-0.404998,-0.51436
AHLEAST,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,23.0,23.0,-30.050385,-35.035646,-0.025678,-0.048282
AHLUCONT,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,40.0,40.0,10.475242,18.035022,0.153148,0.204734
AIAENG,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,41.0,41.0,252.110658,263.828587,0.412705,0.505481
AIIL,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,4.0,4.0,-5.379111,-4.983882,-0.133486,-0.135364
AIRAN,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,10.0,10.0,-24.344765,-26.328193,-0.104214,-0.148004
AIROLAM,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,14.0,14.0,-41.521758,-42.700761,-0.220446,-0.257696
AJANTPHARM,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,72.0,72.0,257.110651,197.951769,0.331228,0.364002
AJAXENGG,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Skipped: rows 87 < 90,Skipped: rows 87 < 90,,,,,,
AJMERA,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,29.0,29.0,41.171286,46.269623,0.211002,0.26458
AJOONI,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,9.0,9.0,-44.085871,-43.639635,-0.571251,-0.67639
AKASH,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,10.0,10.0,44.26474,40.113321,0.527373,0.586127
AKG,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,5.0,5.0,-23.005194,52.231903,-0.159632,0.424509
AKI,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,5.0,5.0,8.159841,8.929176,0.494552,0.621393
AKSHAR,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,4.0,4.0,-7.774109,-6.550056,-0.1808,-0.168685
AKSHARCHEM,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,13.0,13.0,-64.132457,-63.824977,-0.654879,-0.779358
AKSHOPTFBR,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,54.0,54.0,-57.020068,-69.089147,-0.046055,-0.119633
AKUMS,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,0.0,0.0,0.0,0.0,,inf
AKZOINDIA,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,37.0,37.0,21.086696,25.627555,0.161014,0.214375
ALANKIT,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,25.0,25.0,-5.266435,9.430222,0.090151,0.185529
ALBERTDAVD,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,26.0,26.0,-58.866742,-60.013818,-0.479364,-0.588565
ALEMBICLTD,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,79.0,79.0,108.006985,81.752639,0.22449,0.248476
ALICON,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,29.0,29.0,111.55777,107.608575,0.342131,0.405382
ALIVUS,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,8.0,8.0,82.962561,84.774762,0.994033,1.209276
ALKALI,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,27.0,27.0,-40.98827,-37.839924,-0.015414,-0.000805
ALKEM,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,32.0,32.0,-9.069322,-7.98944,0.013993,0.029539
ALKYLAMINE,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,64.0,64.0,129.54717,128.375622,0.300651,0.360111
ALLCARGO,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,40.0,40.0,-9.145522,2.358987,0.067889,0.123263
ALLDIGI,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,53.0,53.0,142.647801,155.384563,0.312361,0.388005
ALMONDZ,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,42.0,42.0,33.916764,32.760198,0.198013,0.236138
ALOKINDS,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,13.0,13.0,-41.290283,-41.330335,-0.394573,-0.465131
ALPA,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,49.0,49.0,23.305281,29.860481,0.173871,0.225238
ALPHAGEO,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,32.0,30.0,-36.681629,-48.078757,-0.014123,-0.07497
ALPSINDUS,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,83.0,83.0,-51.165362,-58.771456,-0.001361,-0.025649
AMBER,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,24.0,24.0,84.268777,73.653817,0.460279,0.509095
AMBICAAGAR,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,21.0,21.0,-54.476335,-52.779633,-0.326575,-0.343519
AMBIKCO,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,41.0,41.0,971.440322,1127.00993,0.680013,0.848905
AMBUJACEM,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,58.0,58.0,-50.644239,-49.11574,-0.144409,-0.157514
AMDIND,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,42.0,42.0,-67.655692,-68.693687,-0.144222,-0.180887
AMJLAND,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,59.0,59.0,-81.719027,-90.655016,-0.144071,-0.262372
AMNPLST,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,1.0,1.0,-11.308645,-11.250624,-0.22234,-0.26444
AMRUTANJAN,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,31.0,31.0,17.120956,20.714976,0.147924,0.19034
ANANDRATHI,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,20.0,20.0,68.301497,66.665014,0.817618,0.953444
ANANTRAJ,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,64.0,64.0,-56.523341,-52.213586,-0.057515,-0.041987
ANDHRAPAP,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,46.0,46.0,112.638448,120.12807,0.299952,0.369506
ANDHRSUGAR,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,65.0,65.0,-32.626382,-36.799454,0.042499,0.044046
ANGELONE,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,22.0,22.0,77.533291,87.034082,0.562511,0.719514
ANIKINDS,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,47.0,47.0,-15.097075,-22.389553,0.08792,0.082272
ANMOL,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,6.0,6.0,42.856762,53.215432,0.547283,0.747559
ANTGRAPHIC,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,58.0,58.0,185.622415,48.754403,0.321829,0.322482
ANUHPHR,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,1.0,1.0,0.656,0.657122,0.176102,0.210391
ANUP,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,24.0,24.0,347.228644,316.422244,0.908442,1.052061
ANURAS,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,9.0,9.0,80.120185,81.971781,1.104249,1.344536
APARINDS,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,59.0,59.0,779.20575,860.176751,0.52589,0.650134
APCL,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,14.0,14.0,9.006971,12.683079,0.149257,0.205526
APCOTEXIND,"sma(close, 30) > sma(close, 90) AND stoch(high, low, close, 14) > 80 AND macd(close, 12, 26, 9) > 0 AND rsi(close, 14) > 60",Success,Success,43.0,43.0,179.05486,182.854083,0.354566,0.428986
