Symbol,Source,Avg Losing Trade [%],Avg Winning Trade [%],Benchmark Return [%],Best Trade [%],Calmar Ratio,End Value,Expectancy,Max Drawdown [%],Max Gross Exposure [%],Omega Ratio,Open Trade PnL,Profit Factor,Sharpe Ratio,Sortino Ratio,Start Value,Total Closed Trades,Total Fees Paid,Total Open Trades,Total Return [%],Total Trades,Win Rate [%],Worst Trade [%]
REFEX,File 2 (custom),-12.617217,36.637522,,42.811989,-0.054972,73366.931166,-2219.422403,38.947774,,0.99271,,0.750682,-0.012906,-0.007452,,,1019.434749,,-26.633069,,,-17.827098
REGENCERAM,File 1 (vectorbt),-14.310245,31.357266,,54.997255,0.099137,174144.389032,7414.438903,45.319522,,1.294365,,1.541412,0.342688,0.573724,,,3344.33788,,74.144389,,,-19.492146
REGENCERAM,File 2 (custom),-11.983961,30.989637,,55.042113,0.084913,192224.881685,9222.488168,42.858375,,1.346548,,1.737846,0.327575,0.118446,,,1843.672266,,92.224882,,,-18.381156
RELAXO,File 1 (vectorbt),-8.427539,28.636653,,52.674021,0.415691,220978.843474,12097.884347,20.961831,,1.464725,,2.36973,0.663841,1.321432,,,3862.232184,,120.978843,,,-12.012933
RELAXO,File 2 (custom),-8.31932,28.707845,,52.721199,0.277284,218456.432434,11845.643243,21.095165,,1.457716,,2.337321,0.545931,0.330913,,,1977.601604,,118.456432,,,-11.901132
RELCHEMQ,File 1 (vectorbt),-9.9724,,,-9.967726,-0.497302,81067.626586,-9466.186707,19.090421,,0.600758,,,-1.003245,-1.266527,,,361.133519,,-18.932373,,,-9.977074
RELCHEMQ,File 2 (custom),-9.862637,,,-9.857968,-0.34883,80927.776615,-9536.111693,19.229944,,0.598726,,,-0.839115,-0.361203,,,171.014149,,-19.072223,,,-9.867306
RELIABLE,File 1 (vectorbt),,0.0,,,0.652239,,,14.234095,,,6011.350778,,0.475064,0.741261,,,99.9001,,6.011351,,,
RELIABLE,File 2 (custom),,,,,0.444074,,,14.22854,,,6008.784842,,0.396343,0.356314,,,0.0,,6.008785,,,
RELIANCE,File 1 (vectorbt),-6.931969,16.776613,,27.865992,0.051276,147245.101319,1817.119281,36.633103,,1.115476,,1.391962,0.221498,0.332678,,,5647.602562,,47.245101,,,-11.260165
RELIANCE,File 2 (custom),-6.825244,16.859654,,27.937954,0.032307,143360.738517,1667.720712,37.24359,,1.10923,,1.359241,0.174592,0.07933,,,2806.541634,,43.360739,,,-11.149116
RELIGARE,File 1 (vectorbt),-11.48663,25.00793,,31.075535,-0.071746,66136.663446,-3762.59295,47.567131,,0.854667,,0.4487,-0.215155,-0.309178,,,1278.11909,,-33.863337,,,-14.035746
RELIGARE,File 2 (custom),-9.826964,25.082747,,31.144291,-0.041993,74115.641265,-2876.039859,41.004371,,0.895934,,0.543211,-0.129321,-0.048387,,,680.161723,,-25.884359,,,-13.199417
RELINFRA,File 1 (vectorbt),-13.357598,20.295702,,20.295702,-0.124986,32934.038704,-6706.59613,67.366983,,0.849126,,0.152208,-0.391304,-0.526239,,,1178.855022,,-67.065961,,,-20.267506
RELINFRA,File 2 (custom),-13.220892,20.375227,,20.375227,-0.087429,32910.49489,-6708.950511,67.432659,,0.847919,,0.150926,-0.328037,-0.161124,,,554.40467,,-67.089505,,,-20.147458
RELTD,File 1 (vectorbt),-14.692402,,,-14.692402,-0.670322,85322.275308,-14677.724692,33.605459,,0.939595,,,-0.33396,-0.482665,,,185.307783,,-14.677725,,,-14.692402
RELTD,File 2 (custom),-13.064132,,,-13.064132,-0.448857,86774.969582,-13225.030418,32.46054,,0.949409,,,-0.231868,-0.307852,,,86.765042,,-13.22503,,,-13.064132
REMSONSIND,File 1 (vectorbt),-14.439707,39.315312,,55.164832,0.170118,202657.185909,9332.471446,41.446562,,1.187706,,1.956485,0.402435,0.652388,,,2746.59425,,102.657186,,,-19.123718
REMSONSIND,File 2 (custom),-13.494229,39.176302,,55.209522,0.125444,210300.962103,10027.360191,40.457472,,1.195561,,2.069271,0.347923,0.208737,,,1470.23122,,110.300962,,,-19.004813
RENUKA,File 1 (vectorbt),-13.661879,29.561257,,36.203719,-0.086363,37717.180867,-5190.234928,81.826795,,0.975193,,0.474427,-0.082655,-0.127113,,,1951.593199,,-62.282819,,,-26.913187
RENUKA,File 2 (custom),-13.53014,29.631526,,36.267351,-0.060695,37415.099728,-5215.408356,81.946578,,0.974749,,0.471796,-0.069814,-0.057479,,,942.68112,,-62.5849,,,-26.603594
REPCOHOME,File 1 (vectorbt),-8.878836,27.972857,,38.512999,0.205267,157449.407976,9574.901329,27.427738,,1.21866,,2.746703,0.421175,0.739008,,,1433.940049,,57.449408,,,-10.651426
REPCOHOME,File 2 (custom),-8.770166,28.044712,,38.574324,0.138228,156461.25522,9410.209203,27.487043,,1.216092,,2.710703,0.346582,0.217628,,,741.918514,,56.461255,,,-10.540985
REPL,File 1 (vectorbt),-10.270074,,,-8.144911,-0.360786,72177.250574,-9274.249809,27.822749,,0.453552,,,-1.241092,-1.395645,,,523.618763,,-27.822749,,,-13.95667
REPL,File 2 (custom),-9.606175,,,-8.036974,-0.251604,73399.369593,-8866.876802,26.60063,,0.466177,,,-1.013361,-0.315417,,,248.864792,,-26.60063,,,-12.181411
REPRO,File 1 (vectorbt),-9.960545,27.070373,,32.094524,0.052737,144101.285902,3249.532426,53.804368,,1.190065,1857.364358,1.286262,0.253691,0.487062,,,4726.694828,,44.101286,,,-16.078928
REPRO,File 2 (custom),-9.742592,27.14313,,32.162262,0.035758,143502.160334,3204.528432,53.92055,,1.188557,1843.290716,1.284678,0.209434,0.107442,,,2305.697214,,43.50216,,,-15.963065
RESPONIND,File 1 (vectorbt),-12.455844,46.358633,,56.251275,-0.008095,95515.935958,-560.508005,57.372943,,1.029289,,0.949773,0.071726,0.11428,,,1738.912218,,-4.484064,,,-19.118071
RESPONIND,File 2 (custom),-12.3436,46.412121,,56.29488,-0.006529,94769.871811,-653.766024,57.535876,,1.027537,,0.941526,0.056144,0.036484,,,863.876922,,-5.230128,,,-18.999171
RETAIL,File 1 (vectorbt),,0.0,,,,,,,0.0,inf,,,inf,inf,,,,,,,,
RETAIL,File 2 (custom),,,,,,,,0.0,100.0,,,,,,,,,,,,,
RGL,File 1 (vectorbt),-11.237179,27.583637,,34.97268,-0.039048,79307.630192,-2586.546226,49.607121,,0.984772,,0.647928,-0.031738,-0.048493,,,1306.625295,,-20.69237,,,-13.458125
RGL,File 2 (custom),-11.126153,27.655881,,35.037542,-0.027856,78703.853401,-2662.018325,49.732104,,0.982991,,0.639057,-0.029484,-0.015072,,,640.82601,,-21.296147,,,-13.34488
RHFL,File 1 (vectorbt),-11.700434,43.362787,,43.362787,-0.091747,86812.186132,-2637.562774,29.22866,,0.927113,,0.737334,-0.134816,-0.189068,,,994.643452,,-13.187814,,,-14.556972
RHFL,File 2 (custom),-10.804037,39.368023,,39.368023,-0.065189,87040.883152,-2591.82337,27.994344,,0.925741,,0.723751,-0.113751,-0.06067,,,489.992193,,-12.959117,,,-14.253473
RHIM,File 1 (vectorbt),-10.32852,34.382216,,37.838807,0.064823,116652.513121,2775.418854,26.661843,,1.09393,,1.377573,0.189882,0.294701,,,1234.317215,,16.652513,,,-11.904062
RHIM,File 2 (custom),-10.218401,34.447668,,37.900806,0.04282,116008.112607,2668.018768,26.786977,,1.091666,,1.361632,0.154358,0.078758,,,623.129574,,16.008113,,,-11.79237
RHL,File 1 (vectorbt),-6.004028,,,-6.004028,-0.68144,94001.970188,-5998.029812,5.99803,,,,,-1.004196,-1.003738,,,193.996166,,-5.99803,,,-6.004028
RHL,File 2 (custom),-5.89823,,,-5.89823,-0.473614,93919.261715,-6080.738285,6.080738,,,,,-0.845419,-0.089808,,,93.922704,,-6.080738,,,-5.89823
RICOAUTO,File 1 (vectorbt),-10.790184,38.750041,,44.02015,0.124165,225600.650871,7850.040679,39.540416,,1.240659,,1.530965,0.356496,0.67407,,,6126.052093,,125.600651,,,-17.933825
RICOAUTO,File 2 (custom),-10.454493,38.226627,,44.075974,0.082932,221736.735537,7608.545971,39.692146,,1.23814,,1.515211,0.291848,0.164911,,,3143.135091,,121.736736,,,-17.816108
RIIL,File 1 (vectorbt),-11.167471,23.955153,,30.236082,-0.028131,70045.112984,-1762.052177,70.129736,,0.967984,,0.781365,-0.054714,-0.087062,,,3279.090048,,-29.954887,,,-17.287068
RIIL,File 2 (custom),-10.286035,23.944264,,29.871882,-0.015509,76274.982082,-1395.589289,67.120054,,0.984142,,0.822729,-0.02246,-0.010646,,,1699.867886,,-23.725018,,,-16.386323
RISHABH,File 1 (vectorbt),,0.0,,,,,,,0.0,inf,,,inf,inf,,,,,,,,
RISHABH,File 2 (custom),,,,,,,,0.0,100.0,,,,,,,,,,,,,
RITCO,File 1 (vectorbt),-14.607659,,,-14.607659,-0.39184,85406.934095,-14593.065905,17.807753,,0.43075,,,-1.057011,-1.252238,,,185.392526,,-14.593066,,,-14.607659
RITCO,File 2 (custom),-14.493266,,,-14.493266,-0.273886,85344.384425,-14655.615575,17.866158,,0.429467,,,-0.881545,-0.262427,,,85.371841,,-14.655616,,,-14.493266
RITES,File 1 (vectorbt),-10.315138,,,-7.36212,-0.242722,51909.845709,-8015.025715,53.226051,,0.815481,,,-0.53983,-0.769793,,,885.773953,,-48.090154,,,-15.39553
RITES,File 2 (custom),-10.205033,,,-7.254965,-0.171664,51707.900242,-8048.683293,53.362144,,0.813843,,,-0.453288,-0.282846,,,417.514436,,-48.2921,,,-15.28035
RKDL,File 1 (vectorbt),-12.887206,77.131389,,77.131389,-0.075799,57958.009095,-4671.332323,73.19341,,0.951053,,0.646992,-0.104496,-0.179563,,,1833.700051,,-42.041991,,,-21.437875
RKDL,File 2 (custom),-12.374147,70.783346,,70.783346,-0.053699,57482.30796,-4724.188004,73.024702,,0.94852,,0.62359,-0.091344,-0.061449,,,879.558207,,-42.517692,,,-21.316658
RKEC,File 1 (vectorbt),-12.097438,39.350271,,50.175618,0.681588,236384.099727,34096.024932,,,1.576098,,12.285074,0.953865,1.86557,,,1120.875405,,136.3841,,,-12.097438
RKEC,File 2 (custom),-11.985553,35.804083,,42.388009,0.409959,217818.833914,29454.708478,,,1.525585,,10.695074,0.735429,0.497264,,,599.878262,,117.818834,,,-11.985553
RKFORGE,File 1 (vectorbt),-11.13894,36.902992,,57.230005,0.313199,465611.127366,22850.69546,38.404855,,1.303552,,2.714586,0.613182,1.064982,,,7790.199424,,365.611127,,,-14.102398
RKFORGE,File 2 (custom),-11.028012,36.141681,,54.229732,0.2029,438295.460155,21143.46626,38.564077,,1.292892,,2.650596,0.49536,0.314996,,,3879.689146,,338.29546,,,-13.988509
RKSWAMY,File 1 (vectorbt),,0.0,,,,,,,0.0,inf,,,inf,inf,,,,,,,,
RKSWAMY,File 2 (custom),,,,,,,,0.0,100.0,,,,,,,,,,,,,
RML,File 1 (vectorbt),-10.953867,33.532761,,59.708271,0.201945,217955.358688,8425.382763,30.321558,,1.308417,,1.756261,0.4494,0.817174,,,4808.733277,,117.955359,,,-15.645245
RML,File 2 (custom),-10.843124,31.56066,,47.518011,0.120461,198347.4478,7024.8177,30.487514,,1.272981,,1.678627,0.346696,0.166705,,,2260.252834,,98.347448,,,-15.529815
ROHLTD,File 1 (vectorbt),-11.343448,34.218164,,43.963279,0.154365,185032.055641,7086.004637,31.099832,,1.179973,,1.62605,0.359211,0.544232,,,3790.533174,,85.032056,,,-18.742473
ROHLTD,File 2 (custom),-10.910676,34.283781,,44.01916,0.107617,187393.517688,7282.793141,31.215207,,1.183122,,1.642085,0.304038,0.146924,,,1969.876348,,87.393518,,,-18.623949
ROLEXRINGS,File 1 (vectorbt),-7.865812,20.204746,,20.204746,0.036988,102021.657441,673.885814,20.56602,,1.054966,,1.111307,0.125355,0.190657,,,666.726359,,2.021657,,,-9.05345
ROLEXRINGS,File 2 (custom),-7.758154,20.284361,,20.284361,0.018885,101492.88085,497.62695,20.552,,1.049174,,1.08231,0.093369,0.051482,,,329.195843,,1.492881,,,-8.944605
ROLLT,File 1 (vectorbt),-11.016309,,,-11.016309,-0.180752,88994.695926,-11005.304074,11.005304,,0.276638,,,-0.610745,-0.673091,,,188.98388,,-11.005304,,,-11.016309
ROLLT,File 2 (custom),-10.905504,,,-10.905504,-0.125228,88917.12923,-11082.87077,11.082871,,0.27515,,,-0.509024,-0.06056,,,89.000318,,-11.082871,,,-10.905504
ROML,File 1 (vectorbt),-11.970685,39.01607,,39.01607,0.193451,122357.202881,11178.601441,33.883675,,1.159304,,2.86953,0.408979,0.694299,,,398.462506,,22.357203,,,-11.970685
ROML,File 2 (custom),-11.858926,39.076893,,39.076893,0.130681,122100.801654,11050.400827,33.924252,,1.157897,,2.837707,0.337794,0.26273,,,210.197028,,22.100802,,,-11.858926
ROSSARI,File 1 (vectorbt),-6.931688,,,-5.573527,-0.313133,86611.58873,-6694.205635,13.388411,,0.619556,,,-0.638996,-0.792017,,,370.035438,,-13.388411,,,-8.289848
ROSSARI,File 2 (custom),-6.824963,,,-5.468159,-0.21765,86580.523279,-6709.738361,13.419477,,0.617027,,,-0.534251,-0.143661,,,176.644977,,-13.419477,,,-8.181766
ROSSELLIND,File 1 (vectorbt),-11.788182,47.259676,,51.691496,0.088318,132385.614706,3238.561471,38.404109,,1.138635,,1.341981,0.253011,0.470091,,,2211.633865,,32.385615,,,-14.669873
ROSSELLIND,File 2 (custom),-11.676605,47.312264,,51.739656,0.058111,131042.561371,3104.256137,38.615456,,1.135727,,1.327152,0.206233,0.136573,,,1116.484116,,31.042561,,,-14.555418
ROSSTECH,File 1 (vectorbt),,0.0,,,,,,,0.0,inf,,,inf,inf,,,,,,,,
ROSSTECH,File 2 (custom),,,,,,,,0.0,100.0,,,,,,,,,,,,,
ROTO,File 1 (vectorbt),-9.428287,32.361025,,32.361025,0.215468,108478.511239,2826.170413,17.759931,,1.137821,,1.391115,0.303836,0.492195,,,641.921595,,8.478511,,,-12.130186
ROTO,File 2 (custom),-9.319067,32.428497,,32.428497,0.141813,108143.500364,2714.500121,17.808886,,1.133848,,1.373911,0.246102,0.148541,,,324.209997,,8.1435,,,-12.018268
ROUTE,File 1 (vectorbt),-9.710994,29.725561,,33.009607,0.826738,151794.420785,17264.806928,16.623021,,1.302319,,5.014931,0.70801,1.39885,,,757.952592,,51.794421,,,-9.710994
ROUTE,File 2 (custom),-9.601493,29.795666,,33.076431,0.55526,150910.486094,16970.162031,16.499898,,1.300099,,4.970626,0.586069,0.569633,,,400.325696,,50.910486,,,-9.601493
RPEL,File 1 (vectorbt),-11.072185,,,-11.072185,-1.061598,88938.875948,-11061.124052,16.648238,,0.657566,,,-0.948111,-1.152996,,,188.928004,,-11.061124,,,-11.072185
RPEL,File 2 (custom),-10.961324,,,-10.961324,-0.756499,88907.906138,-11092.093862,16.655111,,0.655829,,,-0.794935,-0.34945,,,88.573385,,-11.092094,,,-10.961324
RPGLIFE,File 1 (vectorbt),-11.712984,34.38477,,42.183636,-0.051567,71669.84902,-1770.634436,55.816753,,0.969113,,0.767417,-0.059833,-0.091824,,,2535.342047,,-28.330151,,,-20.053821
RPGLIFE,File 2 (custom),-10.491806,34.450219,,42.241295,-0.021155,82676.684568,-1082.707214,54.121679,,0.998516,,0.850367,-0.002413,-0.001321,,,1356.580094,,-17.323315,,,-16.099706
RPOWER,File 1 (vectorbt),-10.437534,17.943955,,17.943955,-0.114106,43500.330815,-5649.966919,59.91998,,0.614855,,0.224037,-0.685906,-0.833784,,,1546.919995,,-56.499669,,,-16.472955
RPOWER,File 2 (custom),-10.037021,18.02583,,18.02583,-0.078873,44462.010694,-5553.798931,58.950993,,0.621152,,0.225514,-0.556633,-0.154752,,,747.027626,,-55.537989,,,-14.305373
RPPINFRA,File 1 (vectorbt),-9.920714,46.478952,,48.598243,0.25185,185966.267436,10745.783429,25.792617,,1.36866,,1.881692,0.462383,0.978845,,,2822.850077,,85.966267,,,-13.708914
RPPINFRA,File 2 (custom),-9.811003,46.532319,,48.649494,0.168506,184383.16151,10547.895189,25.983949,,1.363663,,1.863501,0.380174,0.235672,,,1447.289122,,84.383162,,,-13.595418
RPPL,File 1 (vectorbt),-18.817816,,,-17.476833,-0.281617,65918.050011,-17040.974994,37.291554,,0.860006,,,-0.412313,-0.613102,,,330.965552,,-34.08195,,,-20.158799
RPPL,File 2 (custom),-18.699217,,,-17.359573,-0.197927,65822.950305,-17088.524847,37.381721,,0.859449,,,-0.3443,-0.241723,,,148.4131,,-34.17705,,,-20.03886
RPSGVENT,File 1 (vectorbt),-10.275089,29.607556,,39.529942,0.780623,173972.121613,14794.424323,17.363727,,1.71092,,3.594391,0.849411,1.784242,,,1384.991562,,73.972122,,,-11.74514
RPSGVENT,File 2 (custom),-10.165024,29.677779,,39.590252,0.520641,172865.54392,14573.108784,17.405987,,1.702862,,3.545389,0.701245,0.386688,,,726.223171,,72.865544,,,-11.633606
RPTECH,File 1 (vectorbt),,0.0,,,,,,,0.0,inf,,,inf,inf,,,,,,,,
RPTECH,File 2 (custom),,,,,,,,0.0,100.0,,,,,,,,,,,,,
RRKABEL,File 1 (vectorbt),-9.436041,,,-7.100248,-0.747754,81980.932208,-9009.533896,20.363562,,0.7576,,,-0.872549,-1.206441,,,367.776972,,-18.019068,,,-11.771834
RRKABEL,File 2 (custom),-9.326814,,,-6.993354,-0.53021,81962.173321,-9018.913339,20.351266,,0.75642,,,-0.730332,-0.525361,,,173.376258,,-18.037827,,,-11.660273
RSSOFTWARE,File 1 (vectorbt),-13.310086,41.326463,,56.778693,-0.021489,81545.681177,-1230.287922,54.688356,,0.988009,,0.900999,-0.017929,-0.027513,,,3632.985319,,-18.454319,,,-18.110854
RSSOFTWARE,File 2 (custom),-12.899141,40.80566,,54.5045,-0.014425,82223.351054,-1185.10993,54.071962,,0.989639,,0.902538,-0.012856,-0.004817,,,1798.537895,,-17.776649,,,-17.992961
RSWM,File 1 (vectorbt),-9.170826,29.274468,,35.415018,0.163447,182605.313084,6883.77609,29.842538,,1.247164,,1.577454,0.421454,0.689803,,,4817.374789,,82.605313,,,-10.664453
RSWM,File 2 (custom),-8.996138,29.345023,,35.479438,0.10943,181277.209494,6773.100791,30.170175,,1.244498,,1.569578,0.347071,0.165957,,,2442.588327,,81.277209,,,-10.553999
RSYSTEMS,File 1 (vectorbt),-10.315643,44.145689,,61.544461,0.208663,213072.90564,18845.484273,28.845568,,1.228753,,4.855933,0.392059,0.70399,,,1301.695374,,113.072906,,,-13.774582
RSYSTEMS,File 2 (custom),-10.104765,44.201388,,61.582779,0.14177,212304.943035,18717.490506,28.904496,,1.227857,,4.843164,0.324892,0.187707,,,706.300537,,112.304943,,,-13.661021
RTNINDIA,File 1 (vectorbt),-12.952007,36.134038,,42.048255,-0.079584,69957.851765,-3338.016471,50.736075,,0.9052,,0.709501,-0.201623,-0.294296,,,1987.965126,,-30.042148,,,-15.344674
RTNINDIA,File 2 (custom),-12.839267,36.19774,,42.106049,-0.056197,69368.569149,-3403.492317,51.086995,,0.902336,,0.704215,-0.173002,-0.089935,,,975.465774,,-30.631431,,,-15.229545
RTNPOWER,File 1 (vectorbt),-13.785104,,,-10.25802,-0.177261,19522.300359,-7316.154513,80.4777,,0.576677,,,-0.998093,-1.267913,,,1061.5646,,-80.4777,,,-17.844794
RTNPOWER,File 2 (custom),-13.169605,,,-10.147972,-0.122916,20643.227993,-7214.252001,79.356772,,0.585468,,,-0.805532,-0.332319,,,495.939295,,-79.356772,,,-17.727167
RUBFILA,File 1 (vectorbt),,0.0,,,,,,,0.0,inf,,,inf,inf,,,,,,,,
RUBFILA,File 2 (custom),,,,,,,,0.0,100.0,,,,,,,,,,,,,
RUBYMILLS,File 1 (vectorbt),-12.852299,42.062041,,59.455178,0.115833,189559.955041,6889.227311,41.167702,,1.162299,,1.600166,0.32523,0.589421,,,3501.955815,,89.559955,,,-18.550911
RUBYMILLS,File 2 (custom),-12.739659,40.476743,,51.280191,0.070811,177402.807786,5954.062137,41.304671,,1.149828,,1.524138,0.251563,0.173866,,,1761.718453,,77.402808,,,-18.432578
RUCHINFRA,File 1 (vectorbt),-12.514467,,,-5.966147,-0.10574,36073.170614,-8718.158511,66.278405,,0.26941,-2899.719809,,-0.985673,-1.14425,,,929.457127,,-63.926829,,,-19.861573
RUCHINFRA,File 2 (custom),-12.092629,,,-5.860386,-0.073132,36833.035507,-8600.899957,65.567964,,0.273484,-2960.664793,,-0.808209,-0.174953,,,420.566779,,-63.166964,,,-17.575182
RUCHIRA,File 1 (vectorbt),-9.940911,41.856931,,71.089883,0.527608,629785.876493,66223.234562,,,1.287807,,5.770726,0.735818,1.152432,,,6527.753735,,529.785876,,,-11.172202
RUCHIRA,File 2 (custom),-9.83118,41.746588,,71.118664,0.351879,619522.543922,64940.31799,,,1.285525,,5.705057,0.607576,0.398679,,,3487.583221,,519.522544,,,-11.06124
RUPA,File 1 (vectorbt),-8.860924,29.669382,,29.669382,-0.135765,56253.692622,-4374.630738,46.542726,,0.655468,,0.306535,-0.616566,-0.82292,,,1509.19891,,-43.746307,,,-10.58378
RUPA,File 2 (custom),-8.752272,29.739542,,29.739542,-0.095083,55818.994976,-4418.100502,46.954684,,0.651556,,0.30211,-0.518924,-0.172355,,,728.68739,,-44.181005,,,-10.473406
RUSHIL,File 1 (vectorbt),-14.182225,33.604415,,42.216937,0.066133,125499.771109,2549.977111,36.743812,,1.120468,,1.307751,0.217766,0.355853,,,1845.835359,,25.499771,,,-20.535971
RUSHIL,File 2 (custom),-14.068257,33.670645,,42.274562,0.043271,124244.138862,2424.413886,36.90375,,1.117493,,1.292293,0.176792,0.089826,,,931.080099,,24.244139,,,-20.415656
RUSTOMJEE,File 1 (vectorbt),-10.138275,,,-9.399271,-0.426834,80764.048956,-9617.975522,26.756779,,0.861039,,,-0.553457,-0.777561,,,361.965413,,-19.235951,,,-10.87728
RUSTOMJEE,File 2 (custom),-10.028347,,,-9.290081,-0.300986,80657.234688,-9671.382656,26.843469,,0.859866,,,-0.464482,-0.38422,,,171.000305,,-19.342765,,,-10.766613
RVHL,File 1 (vectorbt),-13.062175,39.064267,,39.064267,-0.084393,91380.741405,-2154.814649,34.270396,,0.92474,,0.819092,-0.119773,-0.216362,,,924.174424,,-8.619259,,,-14.100883
RVHL,File 2 (custom),-12.493218,39.125042,,39.125042,-0.052332,92452.744219,-1886.813945,33.413174,,0.938728,,0.837318,-0.08028,-0.056099,,,462.009543,,-7.547256,,,-13.986996
RVNL,File 1 (vectorbt),-9.258446,29.157677,,29.157677,0.165819,109720.143686,2111.704524,13.42348,,1.238097,3385.030114,1.319541,0.283528,0.408909,,,724.138568,,9.720144,,,-10.198679
RVNL,File 2 (custom),-9.149396,29.228349,,29.228349,0.109551,109372.383362,2002.396854,13.498008,,1.230661,3365.192799,1.300783,0.228913,0.061302,,,311.601838,,9.372383,,,-10.08869
RVTH,File 1 (vectorbt),,0.0,,,,,,,0.0,inf,,,inf,inf,,,,,,,,
RVTH,File 2 (custom),,,,,,,,0.0,100.0,,,,,,,,,,,,,
S&SPOWER,File 1 (vectorbt),-8.013496,34.035377,,45.849397,0.747935,185712.788592,14285.464765,30.123522,,1.443074,,2.612734,0.991339,1.58985,,,2316.554449,,85.712789,,,-11.843511
S&SPOWER,File 2 (custom),-7.90569,33.31417,,45.903393,0.477768,181096.440771,13516.073462,30.151828,,1.426268,,2.547867,0.798462,0.515017,,,1179.471978,,81.096441,,,-11.73188
SABEVENTS,File 1 (vectorbt),-8.718327,,,-5.588251,-0.192864,75994.838402,-8001.720533,27.479139,,0.470538,,,-0.700991,-0.821553,,,519.296463,,-24.005162,,,-11.73223
SABEVENTS,File 2 (custom),-8.609818,,,-5.482869,-0.134614,75788.832687,-8070.389104,27.675718,,0.468034,,,-0.58679,-0.123742,,,247.46759,,-24.211167,,,-11.620709
SABTNL,File 1 (vectorbt),,0.0,,,,,,,0.0,inf,,,inf,inf,,,,,,,,
SABTNL,File 2 (custom),,,,,,,,0.0,100.0,,,,,,,,,,,,,
SADBHAV,File 1 (vectorbt),-12.372971,38.543522,,38.543522,-0.099616,36637.407697,-5760.235664,74.196307,,0.709513,,0.138486,-0.582314,-0.775098,,,1142.579446,,-63.362592,,,-19.640739
SADBHAV,File 2 (custom),-11.327685,38.604817,,38.604817,-0.065126,40599.488694,-5400.046482,71.364827,,0.731225,,0.159174,-0.450757,-0.18,,,573.803806,,-59.400511,,,-17.543883
SADBHIN,File 1 (vectorbt),-13.101634,,,-6.223146,-0.177433,56743.225865,-10814.193534,46.20224,,0.572712,,,-0.801862,-0.942617,,,614.182756,,-43.256774,,,-17.959226
SADBHIN,File 2 (custom),-12.988746,,,-6.117129,-0.124343,56558.149269,-10860.462683,46.375369,,0.571108,,,-0.66958,-0.182766,,,285.146153,,-43.441851,,,-17.841484
SADHNANIQ,File 1 (vectorbt),,0.0,,,,,,,0.0,inf,,,inf,inf,,,,,,,,
SADHNANIQ,File 2 (custom),,,,,,,,0.0,100.0,,,,,,,,,,,,,
SAFARI,File 1 (vectorbt),-7.986519,26.096784,,26.096784,0.085109,106353.904027,2247.207511,18.529361,,1.106902,-387.718506,1.348781,0.185384,0.320186,,,794.853548,,6.353904,,,-9.056885
SAFARI,File 2 (custom),-7.87874,26.170514,,26.170514,0.056906,106121.003486,2167.31205,18.403768,,1.104249,-380.932664,1.335433,0.150795,0.083967,,,345.451582,,6.121003,,,-8.948037
SAGARDEEP,File 1 (vectorbt),-9.350507,,,-9.350507,-0.099799,90658.834595,-9341.165405,22.629172,,0.645131,,,-0.316133,-0.382956,,,190.649684,,-9.341165,,,-9.350507
SAGARDEEP,File 2 (custom),-9.061543,,,-9.061543,-0.068642,90757.910552,-9242.089448,22.543208,,0.647787,,,-0.260542,-7.604784,,,90.836323,,-9.242089,,,-9.061543
SAGCEM,File 1 (vectorbt),-10.037215,,,-5.061153,-0.100138,41372.706363,-6832.105938,69.734817,,0.775257,2861.659807,,-0.474838,-0.627655,,,1167.54172,,-58.627294,,,-12.909939
SAGCEM,File 2 (custom),-9.921537,,,-4.956296,-0.070181,41133.449976,-6856.839002,69.907409,,0.773886,2845.00099,,-0.39708,-0.154365,,,531.831429,,-58.86655,,,-12.797242
SAGILITY,File 1 (vectorbt),-13.845715,,,-13.845715,-2.149463,86168.116924,-13831.883076,13.831883,,0.586836,,,-1.75317,-2.053497,,,186.154471,,-13.831883,,,-13.845715
SAGILITY,File 2 (custom),-11.122207,,,-11.122207,-1.57671,88703.758877,-11296.241123,11.296241,,0.639021,,,-1.263364,-0.960837,,,88.761158,,-11.296241,,,-11.122207
SAH,File 1 (vectorbt),-11.882945,,,-11.882945,-0.61542,88128.926088,-11871.073912,11.871074,,,,,-0.951233,-0.950836,,,188.117243,,-11.871074,,,-11.882945
SAH,File 2 (custom),-11.771274,,,-11.771274,-0.429943,88067.337567,-11932.662433,11.932662,,,,,-0.795397,-0.093088,,,88.03072,,-11.932662,,,-11.771274
SAHYADRI,File 1 (vectorbt),-8.300305,29.169154,,29.169154,1.077931,118431.706279,9215.853139,10.97976,,1.440667,,2.721253,0.683994,1.566506,,,476.730642,,18.431706,,,-8.300305
SAHYADRI,File 2 (custom),-8.192213,29.239814,,29.239814,0.713765,118109.383565,9054.691783,11.0604,,1.43398,,2.677397,0.562818,0.482729,,,246.992865,,18.109384,,,-8.192213
SAIL,File 1 (vectorbt),-11.308317,37.494675,,81.583791,0.172735,341455.830558,10975.265025,36.52198,,1.276351,,1.771971,0.40684,0.739547,,,9527.082058,,241.455831,,,-20.913608
SAIL,File 2 (custom),-11.19722,37.557018,,81.602089,0.115588,333742.719162,10624.669053,36.614545,,1.271829,,1.751666,0.333397,0.170969,,,4817.88745,,233.742719,,,-20.792916
