symbol,status,load_time_s,indicator_calc_time_s,signal_gen_time_s,portfolio_sim_time_s,total_symbol_time_s,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio
SUNTECK,Success,0.004017311002826318,0.006039398002030794,0.0006060919986339286,0.026203721998172114,0.03702789100134396,2009-11-13 00:00:00,2025-03-06 00:00:00,3791 days 00:00:00,100000.0,52083.37429,-47.916626,55.127342,100.0,1551.390133,48.669474,2964 days 00:00:00,11,11,0,0.0,9.090909,32.888506,-10.944769,32.888506,-8.933965,20 days 00:00:00,28 days 19:12:00,0.270368,-4356.056883,-0.441706,-0.125078,0.80492,-0.591298
JAGSNPHARM,Success,0.006684301002678694,0.007257631998072611,0.0004983840008208062,0.02614589700169745,0.04073751599935349,1999-01-04 00:00:00,2025-03-06 00:00:00,6130 days 00:00:00,100000.0,334033.254572,234.033255,5128.674737,100.0,5076.431449,59.961293,2548 days 00:00:00,16,16,0,0.0,50.0,48.054592,-19.537416,35.294294,-13.721653,39 days 06:00:00,48 days 06:00:00,2.426419,14627.078411,0.418499,0.124171,1.219681,0.732476
GABRIEL,Success,0.006177851999382256,0.00635477799733053,0.0005537290016945917,0.026129811998544028,0.039397042000928195,1996-01-01 00:00:00,2025-03-06 00:00:00,6060 days 00:00:00,100000.0,140657.591021,40.657591,4136.28866,100.0,2952.179607,38.61983,2275 days 00:00:00,13,13,0,0.0,30.769231,49.570591,-12.762384,36.9395,-9.561456,63 days 06:00:00,30 days 18:40:00,1.399551,3127.507002,0.209958,0.053757,1.111322,0.344971
DENORA,Success,0.005912570999498712,0.006630235999182332,0.0005656319990521297,0.025819291000516387,0.039091668997571105,2007-08-21 00:00:00,2025-03-06 00:00:00,4061 days 00:00:00,100000.0,169648.452395,69.648452,636.073059,100.0,2128.724454,43.756996,1694 days 00:00:00,9,9,0,0.0,44.444444,52.393974,-16.728004,38.541139,-14.180143,74 days 00:00:00,25 days 14:24:00,1.795493,7738.716933,0.329377,0.111189,1.177398,0.591369
CONCOR,Success,0.006549208002979867,0.006012008001562208,0.0005417740030679852,0.024947669000539463,0.03821388100186596,1999-01-05 00:00:00,2025-03-06 00:00:00,6129 days 00:00:00,100000.0,194611.59525,94.611595,2606.3044,100.0,7218.863058,44.500326,4066 days 00:00:00,19,19,0,0.0,36.842105,54.609324,-15.979227,27.977844,-8.199119,86 days 17:08:34,49 days 12:00:00,1.463039,4979.557645,0.320485,0.090896,1.1164,0.47799
SMARTLINK,Success,0.004672699000366265,0.007093791999068344,0.0004494739987421781,0.025293774997408036,0.03767314300057478,2009-08-21 00:00:00,2025-03-06 00:00:00,3843 days 00:00:00,100000.0,82215.603361,-17.784397,246.220587,100.0,969.870105,51.289138,3734 days 00:00:00,7,7,0,0.0,28.571429,29.813242,-20.504257,28.694982,-12.950627,26 days 12:00:00,42 days 14:24:00,0.646674,-2540.628091,-0.060573,-0.035928,0.964531,-0.093842
LOTUSEYE,Success,0.004038787999888882,0.006065336001483956,0.00043379099952289835,0.02547122599935392,0.03613725300238002,2008-07-11 00:00:00,2025-03-06 00:00:00,3950 days 00:00:00,100000.0,253582.250115,153.58225,67.826078,100.0,2168.531086,56.70345,1750 days 00:00:00,7,7,0,0.0,57.142857,67.934405,-19.939782,47.434941,-18.344558,74 days 06:00:00,56 days 16:00:00,2.887254,21940.321445,0.44491,0.158349,1.232722,0.748845
BANARBEADS,Success,0.003529835001245374,0.006623767996643437,0.0006117630000517238,0.025711109999974724,0.03661589799958165,1999-01-13 00:00:00,2025-03-06 00:00:00,3089 days 00:00:00,100000.0,39166.86435,-60.833136,1871.833333,100.0,747.899275,60.833136,2257 days 00:00:00,6,6,0,0.0,0.0,-5.175167,-17.207812,,-14.379836,,25 days 16:00:00,0.0,-10138.855942,-0.89583,-0.172347,0.52769,-1.078163
SANDESH,Success,0.006220502000360284,0.00595121800142806,0.00044732599781127647,0.02554532399881282,0.03830848399957176,1999-01-01 00:00:00,2025-03-06 00:00:00,6093 days 00:00:00,100000.0,287272.823749,187.272824,2146.307475,100.0,7724.499563,46.570667,2936 days 00:00:00,18,18,0,0.0,44.444444,58.044932,-16.076381,33.461997,-11.43951,72 days 09:00:00,20 days 12:00:00,1.727847,10404.045764,0.42141,0.140123,1.196963,0.726819
WELINV,Success,0.0041069079998123925,0.007081554002070334,0.00043730800098273903,0.024887769999622833,0.03667567900265567,2010-10-04 00:00:00,2025-03-06 00:00:00,3453 days 00:00:00,100000.0,161130.274159,61.130274,381.438965,100.0,677.775115,20.424104,1158 days 00:00:00,3,3,0,0.0,66.666667,41.882284,-13.886212,36.905514,-13.886212,42 days 12:00:00,23 days 00:00:00,5.406631,20376.758053,0.523851,0.253225,1.558045,0.919935
APCOTEXIND,Success,0.004976750002242625,0.0062447739983326755,0.0005449749987747055,0.025439493998419493,0.037339487000281224,2006-11-02 00:00:00,2025-03-06 00:00:00,4400 days 00:00:00,100000.0,83825.774475,-16.174226,7563.003663,100.0,1803.26044,47.926845,3491 days 00:00:00,11,11,0,0.0,27.272727,33.457325,-18.193029,27.581173,-10.629032,49 days 08:00:00,31 days 00:00:00,0.786381,-1470.384139,-0.010938,-0.030315,0.994361,-0.017511
PREMIER,Success,0.006087367997679394,0.006652820997260278,0.0005627360005746596,0.025473931000306038,0.038917573998332955,2005-07-08 00:00:00,2025-03-06 00:00:00,4489 days 00:00:00,100000.0,23346.962491,-76.653038,-91.5276,100.0,815.338234,77.861591,4435 days 00:00:00,8,8,0,0.0,0.0,-11.970759,-25.248249,,-16.522925,,32 days 09:00:00,0.0,-9581.629689,-0.646061,-0.143273,0.683903,-0.895162
MCX,Success,0.0035473060015647206,0.006306261999270646,0.0005557389995374251,0.02448970000114059,0.03502094600116834,2012-03-09 00:00:00,2025-03-06 00:00:00,3214 days 00:00:00,100000.0,75323.596822,-24.676403,259.582016,100.0,2689.831478,55.514008,2448 days 00:00:00,11,11,0,0.0,18.181818,37.489442,-11.232855,30.348659,-8.605378,68 days 00:00:00,25 days 05:20:00,0.737474,-2243.30938,-0.130777,-0.057048,0.941277,-0.207859
BAJAJFINSV,Success,0.004284004997316515,0.00874947299962514,0.0004630330004147254,0.026322714002162684,0.039947443998244125,2008-05-26 00:00:00,2025-03-06 00:00:00,4147 days 00:00:00,100000.0,226533.913916,126.533914,3589.116905,100.0,8018.540844,37.920784,2294 days 00:00:00,20,20,0,0.0,40.0,35.471248,-11.355987,24.457904,-7.379341,50 days 15:00:00,38 days 04:00:00,1.680165,6326.695696,0.492228,0.196794,1.184618,0.823879
MARKSANS,Success,0.005904556001041783,0.006248557001526933,0.0005640070012304932,0.025439666002057493,0.03829632099950686,2005-11-14 00:00:00,2025-03-06 00:00:00,4773 days 00:00:00,100000.0,69487.783643,-30.512216,857.711399,100.0,2029.045838,56.29044,2277 days 00:00:00,12,12,0,0.0,25.0,46.331914,-22.585284,35.671035,-13.033643,18 days 16:00:00,30 days 08:00:00,0.723924,-2542.684696,-0.066436,-0.048771,0.963298,-0.098026
VHL,Success,0.00451696200252627,0.006342767002934124,0.0005561519974435214,0.025077206999412738,0.03662471200004802,2006-04-18 00:00:00,2025-03-06 00:00:00,4173 days 00:00:00,100000.0,213667.5358,113.667536,528.259976,100.0,3506.398417,26.92066,1074 days 00:00:00,11,11,0,0.0,45.454545,44.127386,-13.368448,31.959212,-9.633814,64 days 00:00:00,16 days 20:00:00,2.181964,10333.412345,0.487394,0.255061,1.289717,0.950563
TVSHLTD,Success,0.0029521449978346936,0.006637885999225546,0.0004588859992509242,0.024548145000153454,0.034732871001324384,2012-10-25 00:00:00,2025-03-07 00:00:00,3056 days 00:00:00,100000.0,156153.084233,56.153084,4150.912245,100.0,2177.214595,28.21241,1271 days 00:00:00,8,8,0,0.0,50.0,34.102735,-11.351156,23.207408,-9.113778,40 days 18:00:00,35 days 12:00:00,2.075124,7019.135529,0.525036,0.193785,1.302076,0.921343
FACT,Success,0.0056285269965883344,0.007684135001909453,0.0004936690020258538,0.025149712000711588,0.039091082999220816,1999-01-06 00:00:00,2025-03-06 00:00:00,5864 days 00:00:00,100000.0,29662.482435,-70.337518,7221.666667,100.0,847.850761,82.045414,5712 days 00:00:00,11,11,0,0.0,18.181818,33.738073,-41.14853,31.123834,-17.135945,24 days 12:00:00,26 days 21:20:00,0.182601,-6394.319779,-0.179813,-0.088798,0.865048,-0.261565
VOLTAS,Success,0.005541511000046739,0.00637928400101373,0.0005756539976573549,0.025166968000121415,0.0377943530002085,1999-01-01 00:00:00,2025-03-06 00:00:00,6468 days 00:00:00,100000.0,125268.146579,25.268147,10394.402985,100.0,3258.507057,64.355692,4115 days 00:00:00,21,21,0,0.0,38.095238,37.899223,-17.556273,21.045779,-9.368863,45 days 18:00:00,22 days 20:18:27,1.271446,1203.245075,0.159633,0.019881,1.076628,0.234742
AHLUCONT,Success,0.0032167589997698087,0.006967157001781743,0.0006412170005205553,0.02516751499933889,0.03611392200036789,2009-12-14 00:00:00,2025-03-06 00:00:00,3769 days 00:00:00,100000.0,96672.10889,-3.327891,296.491743,100.0,2198.862237,44.75987,2458 days 00:00:00,10,10,0,0.0,30.0,37.750008,-13.360877,27.42259,-10.204122,30 days 00:00:00,20 days 10:17:08,0.959964,-332.789111,0.039078,-0.007311,1.023466,0.063388
SUPREMEIND,Success,0.006416553998860763,0.006519394999486394,0.00045440500252880156,0.02446911600054591,0.03798704399741837,1999-01-01 00:00:00,2025-03-06 00:00:00,6461 days 00:00:00,100000.0,280344.133916,180.344134,19215.056818,100.0,6557.764608,47.549692,1349 days 00:00:00,20,20,0,0.0,50.0,29.755512,-15.08072,22.33674,-9.259964,61 days 02:24:00,24 days 12:00:00,2.267746,9017.206696,0.460761,0.126109,1.219888,0.770342
LOVABLE,Success,0.0030371329994522966,0.0076529780017153826,0.00047895999887259677,0.024928005997935543,0.0362265789990488,2011-03-24 00:00:00,2025-03-06 00:00:00,3451 days 00:00:00,100000.0,99948.618635,-0.051381,-64.051292,100.0,1606.036592,34.336999,3219 days 00:00:00,7,7,0,0.0,28.571429,35.427429,-13.010001,33.460746,-10.889229,25 days 12:00:00,47 days 19:12:00,0.999221,-7.340195,0.075721,-0.000158,1.044664,0.140506
RAMANEWS,Success,0.003877340001054108,0.006524947999423603,0.0005555659990932327,0.025458260002778843,0.036535038001602516,2006-09-20 00:00:00,2025-03-06 00:00:00,4454 days 00:00:00,100000.0,106601.736993,6.601737,124.711111,100.0,958.248304,53.512087,2020 days 00:00:00,5,5,0,0.0,40.0,41.82313,-17.958348,36.542054,-16.951066,90 days 12:00:00,63 days 08:00:00,1.124244,1320.347399,0.112252,0.009816,1.063767,0.192232
LAKPRE,Success,0.0029210360007709824,0.006608735999179771,0.0007575790004921146,0.026136886997846887,0.03657099500196637,2006-09-26 00:00:00,2025-03-06 00:00:00,3935 days 00:00:00,100000.0,66409.883673,-33.590116,-89.953314,100.0,1405.942393,52.753313,2082 days 00:00:00,9,9,0,0.0,22.222222,40.102952,-19.813806,37.010181,-13.713731,25 days 12:00:00,85 days 20:34:17,0.586967,-3732.235147,-0.021163,-0.070623,0.992244,-0.033433
ISFT,Success,0.002840708002622705,0.005894380003155675,0.000585367000894621,0.02535850899948855,0.03481326100154547,2010-04-12 00:00:00,2025-03-06 00:00:00,3652 days 00:00:00,100000.0,145584.304288,45.584304,-33.262104,100.0,1805.728415,39.228017,1087 days 00:00:00,6,6,0,0.0,50.0,45.50951,-20.800729,35.600992,-16.190522,48 days 16:00:00,63 days 08:00:00,1.563189,7597.384048,0.292731,0.09751,1.14344,0.46773
JAICORPLTD,Success,0.004345800000010058,0.00650427300206502,0.0005520579979929607,0.025610766002500895,0.0371528789983131,1999-01-01 00:00:00,2025-03-06 00:00:00,6022 days 00:00:00,100000.0,30918.649981,-69.08135,7845.384615,100.0,1496.600309,70.125929,5869 days 00:00:00,14,14,0,0.0,14.285714,30.455403,-19.414969,29.685189,-13.075598,12 days 12:00:00,13 days 06:00:00,0.265239,-4934.382144,-0.583805,-0.09793,0.625318,-0.746544
NXST,Success,0.004476661000808235,0.0060400110014597885,0.0008939790022850502,0.025676354998722672,0.037212966999504715,2003-11-24 00:00:00,2025-03-07 00:00:00,5348 days 00:00:00,100000.0,50879.958185,-49.120042,2452.884293,100.0,2474.689691,57.448787,3256 days 00:00:00,16,16,0,0.0,12.5,44.042314,-18.551622,32.863696,-8.40076,47 days 12:00:00,28 days 10:17:08,0.494487,-3070.002613,-0.169576,-0.078451,0.911385,-0.275132
ZODIACLOTH,Success,0.00456364400088205,0.005993882001348538,0.0009484889997111168,0.026259428999765078,0.03791061800075113,1999-01-01 00:00:00,2025-03-06 00:00:00,6114 days 00:00:00,100000.0,339076.357503,239.076358,174.932734,100.0,10890.073902,53.328449,3452 days 00:00:00,19,19,0,0.0,42.105263,53.674756,-17.982821,39.097718,-11.836832,62 days 18:00:00,39 days 02:10:54,1.621751,12582.966184,0.442507,0.141798,1.186898,0.734972
BINANIIND,Success,0.002772489002381917,0.005865434999577701,0.0004732899978989735,0.025249817001167685,0.03448599799958174,2006-09-27 00:00:00,2025-03-06 00:00:00,3757 days 00:00:00,100000.0,126928.125394,26.928125,-95.527772,100.0,2212.683644,37.620789,2729 days 00:00:00,9,9,0,0.0,44.444444,53.385534,-14.399132,29.278655,-14.183286,49 days 12:00:00,32 days 00:00:00,1.288398,2992.013933,0.215713,0.062296,1.110381,0.362244
MALUPAPER,Success,0.003693900998769095,0.006383674000971951,0.0004485120007302612,0.025909978998242877,0.036560640000971034,2006-04-05 00:00:00,2025-03-06 00:00:00,4324 days 00:00:00,100000.0,72976.357107,-27.023643,10.107855,100.0,1164.369225,61.161509,3946 days 00:00:00,7,7,0,0.0,28.571429,38.30722,-31.748916,34.550467,-16.197381,32 days 12:00:00,21 days 00:00:00,0.653474,-3860.520413,-0.062631,-0.042907,0.949878,-0.098651
RSSOFTWARE,Success,0.004495495999435661,0.005963338000583462,0.0005508680005732458,0.16297175799991237,0.17417100999955437,1999-05-19 00:00:00,2025-03-06 00:00:00,6225 days 00:00:00,100000.0,113047.136749,13.047137,-3.123469,100.0,4220.300391,56.835879,3362 days 00:00:00,15,15,0,0.0,33.333333,61.734079,-21.053818,40.647026,-14.429413,38 days 19:12:00,20 days 14:24:00,1.060748,869.809117,0.124782,0.012697,1.072185,0.193589
HCC,Success,0.005549920999328606,0.006089332997362362,0.0004422839992912486,0.025048668998351786,0.03727574400181766,2006-07-10 00:00:00,2025-03-06 00:00:00,4613 days 00:00:00,100000.0,136544.639123,36.544639,-45.510884,100.0,2802.421874,41.645363,2618 days 00:00:00,11,11,0,0.0,36.363636,39.78208,-17.918137,36.410208,-12.399379,61 days 00:00:00,15 days 06:51:25,1.306963,3322.23992,0.22821,0.059915,1.121681,0.356181
TIL,Success,0.006926706999365706,0.006229091002751375,0.00046184500024537556,0.025171558998408727,0.03892768200239516,1999-01-01 00:00:00,2025-03-06 00:00:00,5919 days 00:00:00,100000.0,188260.650705,88.260651,3433.018885,100.0,6569.505162,52.711445,1752 days 00:00:00,20,20,0,0.0,40.0,40.700746,-15.507455,31.411089,-11.98276,33 days 00:00:00,15 days 20:00:00,1.34779,4413.032535,0.309106,0.075476,1.181901,0.53435
GICHSGFIN,Success,0.006677649002085673,0.0067253699999128,0.0004370339993329253,0.02529231299922685,0.03930142799799796,1999-01-01 00:00:00,2025-03-06 00:00:00,6387 days 00:00:00,100000.0,304196.792787,204.196793,1168.070356,100.0,6241.119131,31.678696,2171 days 00:00:00,16,16,0,0.0,43.75,49.834572,-14.088808,34.100192,-9.7551,96 days 10:17:08,29 days 18:40:00,2.148663,12762.299549,0.436943,0.207209,1.204738,0.750834
SPIC,Success,0.006420448000426404,0.00893391700083157,0.0007645170007890556,0.02733900199746131,0.043594060000032187,1999-01-01 00:00:00,2025-03-06 00:00:00,6067 days 00:00:00,100000.0,94417.506356,-5.582494,222.1344,100.0,2565.016662,67.547674,4581 days 00:00:00,13,13,0,0.0,30.769231,113.209229,-28.96396,52.416514,-16.537527,83 days 00:00:00,34 days 08:00:00,0.966598,-429.422588,0.08511,-0.005107,1.045192,0.146872
MRF,Success,0.005373428997700103,0.006047162001777906,0.0004339360020821914,0.026172429003054276,0.038211508999665966,1999-01-04 00:00:00,2025-03-06 00:00:00,6467 days 00:00:00,100000.0,168168.456132,68.168456,7110.38796,100.0,7060.888965,35.339906,2480 days 00:00:00,19,19,0,0.0,31.578947,38.671821,-10.494839,26.413855,-6.527913,68 days 16:00:00,25 days 07:23:04,1.40874,3587.813481,0.316762,0.084245,1.146971,0.516932
GUFICBIO,Success,0.004241616999934195,0.006034127000020817,0.00044187300227349624,0.02614465599981486,0.03700970599675202,2004-10-19 00:00:00,2025-03-06 00:00:00,4869 days 00:00:00,100000.0,40198.095655,-59.801904,1073.372626,100.0,902.558236,68.408836,4112 days 00:00:00,8,8,0,0.0,12.5,23.458117,-18.228861,23.458117,-14.782552,58 days 00:00:00,35 days 20:34:17,0.113175,-7475.238043,-0.404887,-0.096533,0.800215,-0.566823
POLYMED,Success,0.0032895170006668195,0.006667585999821313,0.00042071800271514803,0.025488510000286624,0.03602092399887624,2011-12-07 00:00:00,2025-03-06 00:00:00,3275 days 00:00:00,100000.0,131453.213336,31.453213,6877.034654,100.0,2444.591861,34.284206,2429 days 00:00:00,10,10,0,0.0,40.0,30.661255,-12.953679,25.981019,-10.216392,53 days 06:00:00,34 days 20:00:00,1.39223,3145.321334,0.263652,0.090271,1.12216,0.399319
JAYSREETEA,Success,0.006195093999849632,0.00606792299731751,0.00045626900100614876,0.02693544200155884,0.039788513000530656,1999-01-01 00:00:00,2025-03-06 00:00:00,6428 days 00:00:00,100000.0,34118.167367,-65.881833,109.340659,100.0,2733.926352,68.63638,4651 days 00:00:00,21,21,0,0.0,19.047619,48.081016,-19.654508,32.521548,-12.037097,32 days 12:00:00,27 days 18:21:10,0.52999,-3137.230125,-0.23117,-0.086301,0.893792,-0.34094
SYMPHONY,Success,0.002836864998243982,0.005724407001252985,0.0005497339989233296,0.027426106000348227,0.036673590999271255,2011-06-15 00:00:00,2025-03-06 00:00:00,3393 days 00:00:00,100000.0,75875.968743,-24.124031,899.22594,100.0,1529.873104,41.414361,2440 days 00:00:00,8,8,0,0.0,25.0,29.883838,-18.150032,26.15278,-11.526989,29 days 00:00:00,17 days 12:00:00,0.659132,-3015.503907,-0.177832,-0.070655,0.891905,-0.278432
PATELENG,Success,0.00444806399900699,0.006194825000420678,0.00044799399984185584,0.025979948000895092,0.03720380500089959,2005-02-24 00:00:00,2025-03-06 00:00:00,4953 days 00:00:00,100000.0,43812.074826,-56.187925,-52.420701,100.0,1373.313338,69.301923,3745 days 00:00:00,8,8,0,0.0,12.5,33.621878,-22.254631,33.621878,-14.64446,33 days 00:00:00,29 days 20:34:17,0.374134,-7023.490647,-0.451975,-0.08514,0.745486,-0.565477
HUBTOWN,Success,0.003082064002228435,0.006453623002016684,0.0004495249995670747,0.025927137001417577,0.03605835100097465,2011-11-15 00:00:00,2025-03-06 00:00:00,3293 days 00:00:00,100000.0,256225.911832,156.225912,8.365034,100.0,2343.725159,49.488456,2374 days 00:00:00,9,9,0,0.0,44.444444,64.247583,-22.435071,50.907641,-12.876553,73 days 18:00:00,18 days 09:36:00,3.088682,17358.434648,0.557589,0.222115,1.24824,0.857461
STAR,Success,0.0055580890002602246,0.00761930999942706,0.0004723679994640406,0.026933828001347138,0.04072374999668682,2000-02-02 00:00:00,2025-03-06 00:00:00,5770 days 00:00:00,100000.0,242321.763067,142.321763,54.454513,100.0,12444.151096,73.733353,2775 days 00:00:00,23,23,0,0.0,47.826087,45.889205,-60.195825,30.621872,-13.845288,41 days 10:54:32,17 days 06:00:00,1.223186,6187.902742,0.389128,0.078101,1.235866,0.486302
BLUEDART,Success,0.004709961998742074,0.006019099997502053,0.0005333560002327431,0.027044882001064252,0.03843927399793756,1999-01-01 00:00:00,2025-03-06 00:00:00,6456 days 00:00:00,100000.0,134426.710163,34.42671,29250.552233,100.0,3618.852801,60.545669,3487 days 00:00:00,20,20,0,0.0,40.0,32.605294,-22.838012,23.914688,-10.973243,57 days 15:00:00,36 days 06:00:00,1.292194,1721.335508,0.184886,0.027858,1.074978,0.276454
LMW,Success,0.004865418999543181,0.005922600998019334,0.00044792499829782173,0.026070646999869496,0.03744150000056834,1999-01-04 00:00:00,2025-03-06 00:00:00,6293 days 00:00:00,100000.0,62903.214372,-37.096786,8464.388889,100.0,3107.817692,58.860151,6137 days 00:00:00,23,23,0,0.0,21.73913,30.538914,-16.0498,21.818271,-7.678641,43 days 04:48:00,20 days 14:40:00,0.63074,-1612.903723,-0.137572,-0.045072,0.932458,-0.203767
PFS,Success,0.002918147001764737,0.006483146000391571,0.0004362920008134097,0.025778080002055503,0.035753027001192095,2011-03-30 00:00:00,2025-03-06 00:00:00,3447 days 00:00:00,100000.0,129972.332745,29.972333,28.353414,100.0,1662.652731,23.375563,873 days 00:00:00,7,7,0,0.0,42.857143,29.751246,-14.839155,25.82396,-10.04293,25 days 16:00:00,21 days 18:00:00,1.569416,4281.761821,0.295994,0.120416,1.247324,0.590385
EKC,Success,0.004164515001320979,0.005908577997615794,0.00044217899994691834,0.026665435998438625,0.0373258790023101,2005-12-15 00:00:00,2025-03-06 00:00:00,4752 days 00:00:00,100000.0,384665.331647,284.665332,213.864818,100.0,2691.172801,28.69388,2236 days 00:00:00,8,8,0,0.0,62.5,60.786571,-11.398842,40.565692,-10.681916,66 days 00:00:00,29 days 16:00:00,9.040557,35583.166456,0.666271,0.379948,1.391027,1.196775
BBOX,Success,0.005579892000241671,0.006002627000270877,0.0005369600003177766,0.027079103998403298,0.03934078699967358,1995-01-18 00:00:00,2025-03-06 00:00:00,7352 days 00:00:00,100000.0,91096.17127,-8.903829,3838.333333,100.0,2623.527296,70.310528,6638 days 00:00:00,21,21,0,0.0,33.333333,44.271347,-27.142619,33.112651,-13.729245,31 days 10:17:08,25 days 03:25:42,0.933319,-423.991844,0.060817,-0.006569,1.033582,0.098978
INDOTHAI,Success,0.002897179998399224,0.006008186002873117,0.0004525879994616844,0.02515446500183316,0.034647814001800725,2011-11-02 00:00:00,2025-03-06 00:00:00,3286 days 00:00:00,100000.0,199177.514426,99.177514,8435.637149,100.0,2071.998952,37.716263,1522 days 00:00:00,6,6,0,0.0,50.0,77.209991,-24.946726,55.465931,-18.406382,147 days 16:00:00,35 days 08:00:00,1.908102,16529.585738,0.398693,0.210891,1.15782,0.675463
GVKPIL,Success,0.0031405760018969886,0.006949517999601085,0.00043969100079266354,0.02574828200158663,0.03642254100122955,2006-02-27 00:00:00,2025-03-06 00:00:00,4340 days 00:00:00,100000.0,62360.556528,-37.639443,-87.525725,100.0,2063.749268,50.500146,3385 days 00:00:00,12,12,0,0.0,25.0,33.979399,-20.278248,31.512594,-13.332603,24 days 00:00:00,35 days 10:40:00,0.65567,-3136.620289,-0.169397,-0.077104,0.924505,-0.24773
MAHSEAMLES,Success,0.006160794997413177,0.006208865001099184,0.00045515099918702617,0.02664711699981126,0.03961334500127123,1999-01-01 00:00:00,2025-03-06 00:00:00,6449 days 00:00:00,100000.0,439407.534649,339.407535,17960.350826,100.0,10611.705539,38.103446,1775 days 00:00:00,18,18,0,0.0,50.0,58.369359,-15.485956,32.012072,-10.268396,91 days 08:00:00,117 days 02:40:00,2.177669,18855.974147,0.511874,0.229347,1.157623,0.791056
TVSSRICHAK,Success,0.003868689000228187,0.005809416998090455,0.0005357330010156147,0.025625575999583816,0.036011406999023166,2007-02-13 00:00:00,2025-03-06 00:00:00,4430 days 00:00:00,100000.0,115385.569665,15.38557,2382.489549,100.0,3542.853557,54.040201,3307 days 00:00:00,13,13,0,0.0,30.769231,40.914,-13.045085,29.420812,-9.310437,38 days 00:00:00,27 days 18:40:00,1.127647,1183.505359,0.152618,0.021948,1.081423,0.245289
NDLVENTURE,Success,0.004498226000578143,0.006021878998581087,0.00044452599831856787,0.025970292997953948,0.03708441499838955,2007-11-29 00:00:00,2025-03-06 00:00:00,4265 days 00:00:00,100000.0,163858.790303,63.85879,16.232646,100.0,1471.263727,43.207919,3357 days 00:00:00,7,7,0,0.0,57.142857,34.077773,-15.233015,23.638801,-10.841651,82 days 12:00:00,55 days 16:00:00,3.040586,9122.684329,0.360534,0.099908,1.16485,0.583588
CASTROLIND,Success,0.00424369499887689,0.006631159998505609,0.0004442999997991137,0.025955305998650147,0.037412632002087776,2007-08-16 00:00:00,2025-03-06 00:00:00,4334 days 00:00:00,100000.0,93680.277092,-6.319723,651.926579,100.0,2232.089824,30.882769,3045 days 00:00:00,10,10,0,0.0,30.0,16.360399,-8.80919,15.529069,-6.861806,39 days 00:00:00,26 days 17:08:34,0.884775,-631.972291,-0.018869,-0.017754,0.989496,-0.027568
IOLCP,Success,0.003104982002696488,0.006125719999545254,0.00044370499745127745,0.025830269001744455,0.03564102199743502,2010-11-08 00:00:00,2025-03-06 00:00:00,3413 days 00:00:00,100000.0,150968.052294,50.968052,524.007198,100.0,2668.02316,35.828664,1040 days 00:00:00,9,9,0,0.0,33.333333,43.511303,-10.1508,38.105451,-8.812996,109 days 16:00:00,10 days 08:00:00,1.600855,5663.116922,0.318182,0.125694,1.141935,0.529083
RADICO,Success,0.005025827998906607,0.005996904001221992,0.000558220999664627,0.026439244000357576,0.0381812470004661,1995-01-03 00:00:00,2025-03-07 00:00:00,6910 days 00:00:00,100000.0,875219.386403,775.219386,37641.37931,100.0,31296.591488,57.762228,4290 days 00:00:00,24,24,0,0.0,45.833333,84.925327,-22.0803,43.581986,-12.294483,83 days 21:49:05,30 days 09:13:50,1.694406,32300.807767,0.517247,0.21019,1.211763,0.836165
EIDPARRY,Success,0.005209954997553723,0.006149226999696111,0.0004872150020673871,0.025569682999048382,0.03754921300060232,1999-01-01 00:00:00,2025-03-06 00:00:00,6468 days 00:00:00,100000.0,553632.065313,453.632065,9338.466965,100.0,16762.449809,37.479836,2695 days 00:00:00,23,23,0,0.0,47.826087,57.424175,-13.770302,30.745441,-9.526838,58 days 00:00:00,22 days 02:00:00,1.964659,19723.133274,0.584067,0.270519,1.271537,0.887125
LTF,Success,0.0036226880001777317,0.006504691998998169,0.0004236529966874514,0.02549777000240283,0.03622306199758896,2011-08-12 00:00:00,2025-03-06 00:00:00,3353 days 00:00:00,100000.0,87085.30203,-12.914698,203.079419,100.0,2668.630403,38.296587,2070 days 00:00:00,15,15,0,0.0,26.666667,21.722697,-10.054579,18.438032,-7.13206,50 days 12:00:00,10 days 10:54:32,0.820781,-860.979865,-0.039867,-0.039012,0.981493,-0.054714
REGENCERAM,Success,0.0035454850003588945,0.006273397997574648,0.00044014499871991575,0.026571350001177052,0.036965685001632664,1999-01-01 00:00:00,2025-03-06 00:00:00,4533 days 00:00:00,100000.0,174214.791517,74.214792,463.125,100.0,3406.094301,47.133295,3103 days 00:00:00,10,10,0,0.0,50.0,57.201473,-19.741398,31.737702,-14.506321,22 days 00:00:00,22 days 19:12:00,1.523435,7421.479152,0.337562,0.096986,1.255457,0.559926
