symbol,status,load_time_s,indicator_calc_time_s,signal_gen_time_s,portfolio_sim_time_s,total_symbol_time_s,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio
IDEAFORGE,Success,0.007260099999257363,0.017977699999391916,0.0009660999994594022,0.05987450000066019,0.08656090000022232,2023-07-07 09:15:00,2025-06-26 09:15:00,490 days 00:00:00,100000.0,100000.0,0.0,-54.276227,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,inf,,inf,inf
IDFCFIRSTB,Success,0.012541600000076869,0.020216899999468296,0.0012175000001661829,0.06287589999919874,0.09734920000028069,2015-11-06 09:15:00,2025-06-26 09:15:00,2385 days 00:00:00,100000.0,104900.266984,4.900267,2.130679,100.0,1174.959857,29.230804,1525 days 00:00:00,6.0,6.0,0.0,0.0,33.333333,23.11699,-10.149309,23.084669,-8.77537,66 days 12:00:00,13 days 00:00:00,1.136461,816.711164,0.122512,0.025139,1.067053,0.177206
IEL,Success,0.005141599999660684,0.016531499999473453,0.0008742999998503365,0.05569680000007793,0.07867239999995945,2022-12-27 09:15:00,2025-06-26 09:15:00,608 days 00:00:00,100000.0,116647.432865,16.647433,54.121622,100.0,216.664297,,,1.0,1.0,0.0,0.0,100.0,16.66408,16.66408,16.66408,,5 days 00:00:00,,inf,16647.432865,1.58921,,inf,inf
IEX,Success,0.007456299999830662,0.014418300000215822,0.0009632000001147389,0.05200390000027255,0.07528820000061387,2017-10-23 09:15:00,2025-06-26 09:15:00,1903 days 00:00:00,100000.0,111070.610366,11.07061,250.133505,100.0,499.566831,23.025012,1325 days 00:00:00,3.0,2.0,1.0,-251.518322,50.0,25.797803,-11.500452,25.797803,-11.500452,91 days 00:00:00,24 days 00:00:00,1.985479,5661.064344,0.225771,0.08835,1.139885,0.327208
IFBAGRO,Success,0.017348399999718822,0.017325199999504548,0.0014025000000401633,0.053328699999838136,0.08995580000009795,1995-10-17 09:15:00,2025-06-26 09:15:00,6650 days 00:00:00,100000.0,57155.042707,-42.844957,1684.404762,100.0,1595.353514,66.313569,5852 days 00:00:00,12.0,12.0,0.0,0.0,25.0,80.997923,-35.364735,53.150309,-17.910176,35 days 00:00:00,14 days 05:20:00,0.632022,-3570.413108,-0.04338,-0.045598,0.966664,-0.061176
IFBIND,Success,0.02153959999941435,0.01873639999939769,0.0014265999998315237,0.058178700000098615,0.10040359999948123,1999-01-01 09:15:00,2025-06-26 09:15:00,6004 days 00:00:00,100000.0,19245.254001,-80.754746,25101.6,100.0,960.530728,83.503861,5796 days 00:00:00,17.0,17.0,0.0,0.0,23.529412,42.761198,-61.153581,26.833408,-16.377854,39 days 12:00:00,20 days 22:09:13,0.214121,-4750.279176,-0.384382,-0.114158,0.760342,-0.453257
IFCI,Success,0.019916800000828516,0.014815700000326615,0.00143839999964257,0.05531450000034965,0.09192729999995208,1999-01-01 09:15:00,2025-06-26 09:15:00,6543 days 00:00:00,100000.0,71110.088295,-28.889912,274.540059,100.0,4288.120083,61.040832,5525 days 00:00:00,18.0,18.0,0.0,0.0,22.222222,76.254514,-25.079277,47.149058,-12.287557,100 days 06:00:00,32 days 12:00:00,0.866393,-1604.995095,0.024894,-0.030864,1.010785,0.041173
IFGLEXPOR,Success,0.008475200000248151,0.013854400000127498,0.0010350000002290471,0.05800120000003517,0.0817919000000984,2017-11-14 09:15:00,2025-06-26 09:15:00,1887 days 00:00:00,100000.0,80453.070204,-19.54693,60.219845,100.0,368.393618,27.210333,611 days 00:00:00,2.0,2.0,0.0,0.0,0.0,-6.026157,-14.407682,,-10.216919,,28 days 12:00:00,0.0,-9773.464898,-0.310924,-0.151403,0.722057,-0.374055
IGARASHI,Success,0.01981049999994866,0.01584180000008928,0.001434499999959371,0.058722300000226824,0.09624640000038198,1995-05-19 09:15:00,2025-06-26 09:15:00,7291 days 00:00:00,100000.0,108063.336642,8.063337,2487.066932,100.0,3774.309789,64.647388,6218 days 00:00:00,21.0,21.0,0.0,0.0,33.333333,48.298603,-20.013406,31.57247,-12.161151,27 days 13:42:51,34 days 00:00:00,1.049148,383.968412,0.112571,0.006017,1.055765,0.18365
IGIL,Success,0.0036065000003873138,0.01574759999948583,0.0008350000007339986,0.05672500000036962,0.07734280000022409,2024-12-20 09:15:00,2025-06-26 09:15:00,128 days 00:00:00,100000.0,100000.0,0.0,-23.580601,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,inf,,inf,inf
IGL,Success,0.020093699999961245,0.018406800000775547,0.001434499999959371,0.06119309999940015,0.10187229999974079,2003-12-26 09:15:00,2025-06-26 09:15:00,5318 days 00:00:00,100000.0,205686.448108,105.686448,1644.80737,100.0,5116.186547,25.290026,960 days 00:00:00,17.0,17.0,0.0,0.0,47.058824,29.200337,-12.561693,19.38114,-7.349027,70 days 06:00:00,19 days 02:40:00,2.037408,6216.849889,0.424689,0.200647,1.177266,0.68757
IGPL,Success,0.019437500000094587,0.016304300000228977,0.001386599999932514,0.05504130000008445,0.09271270000044751,2007-01-29 09:15:00,2025-06-26 09:15:00,4461 days 00:00:00,100000.0,140938.506621,40.938507,533.17437,100.0,1927.865394,35.750193,2397 days 00:00:00,7.0,7.0,0.0,0.0,42.857143,63.857471,-21.355206,42.186618,-15.732208,42 days 16:00:00,15 days 12:00:00,1.431988,5848.358089,0.243764,0.079649,1.193216,0.40828
IIFL,Success,0.019065299999965646,0.01908440000079281,0.0012529999994512764,0.054521800000657095,0.09441459999925428,2005-05-17 09:15:00,2025-06-26 09:15:00,4971 days 00:00:00,100000.0,159114.432707,59.114433,6475.663112,100.0,3183.699069,59.107474,2807 days 00:00:00,16.0,16.0,0.0,0.0,43.75,43.46465,-24.193714,29.487235,-13.561206,82 days 13:42:51,9 days 21:20:00,1.471809,3694.652044,0.272384,0.058692,1.1132,0.398492
IIFLCAPS,Success,0.005154700000275625,0.012978499999917403,0.0009096000003410154,0.05501860000003944,0.07451179999952728,2019-09-20 09:15:00,2025-06-26 09:15:00,1430 days 00:00:00,100000.0,74930.502227,-25.069498,1380.519481,100.0,735.292229,45.770765,1315 days 00:00:00,5.0,5.0,0.0,0.0,20.0,34.338319,-16.144595,34.338319,-13.557623,19 days 00:00:00,27 days 00:00:00,0.432923,-5013.899555,-0.279406,-0.15516,0.871416,-0.404324
IITL,Success,0.010495200000150362,0.013625800000227173,0.001039600000694918,0.05075010000018665,0.07633700000042154,2010-08-17 09:15:00,2025-06-26 09:15:00,2875 days 00:00:00,100000.0,93279.59214,-6.720408,-8.857377,100.0,2089.318508,51.745385,2421 days 00:00:00,13.0,13.0,0.0,0.0,30.769231,35.222305,-16.091407,31.057836,-11.963356,52 days 12:00:00,20 days 05:20:00,0.926867,-516.954451,0.074764,-0.016993,1.029133,0.117246
IKIO,Success,0.003957500000069558,0.014511899999888556,0.0011667999997371226,0.0516739000004236,0.07173429999966174,2023-06-16 09:15:00,2025-06-26 09:15:00,504 days 00:00:00,100000.0,100000.0,0.0,-46.89365,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,inf,,inf,inf
IKS,Success,0.0040130999996108585,0.014899800000421237,0.0007503999995606137,0.05920770000011544,0.07926710000083403,2024-12-19 09:15:00,2025-06-26 09:15:00,129 days 00:00:00,100000.0,100000.0,0.0,-18.917816,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,inf,,inf,inf
IMAGICAA,Success,0.009338799999568437,0.01821170000039274,0.001302199999372533,0.054669099999955506,0.084019800000533,2015-04-06 09:15:00,2025-06-26 09:15:00,2533 days 00:00:00,100000.0,220846.386,120.846386,-64.012456,100.0,2300.021563,35.69312,943 days 00:00:00,9.0,9.0,0.0,0.0,44.444444,50.075539,-14.328799,43.905784,-12.354046,29 days 00:00:00,54 days 04:48:00,2.538082,13427.376222,0.617735,0.338835,1.242593,1.027492
IMFA,Success,0.015898999999990338,0.013258699999823875,0.001151699999354605,0.05642150000039692,0.08714759999929811,2010-07-23 09:15:00,2025-06-26 09:15:00,3650 days 00:00:00,100000.0,118720.676527,18.720677,117.490112,100.0,1588.696155,45.387269,2941 days 00:00:00,9.0,9.0,0.0,0.0,33.333333,42.635099,-13.42353,34.580646,-11.253252,60 days 08:00:00,28 days 08:00:00,1.300202,2080.07517,0.183699,0.038135,1.08825,0.300048
IMPAL,Success,0.015068199999404897,0.013297200000124576,0.0011491999994177604,0.05085860000053799,0.08078330000080314,2005-10-07 09:15:00,2025-06-26 09:15:00,4815 days 00:00:00,100000.0,101630.246302,1.630246,933.18489,100.0,1630.937071,30.577562,1843 days 00:00:00,7.0,7.0,0.0,0.0,28.571429,30.026536,-9.858744,25.094711,-8.231995,131 days 12:00:00,9 days 19:12:00,1.033258,232.892329,0.061058,0.004011,1.042335,0.105502
INCREDIBLE,Success,0.007937600000332168,0.01565440000013041,0.0011457999999038293,0.05274669999926118,0.07788239999990765,2016-07-01 09:15:00,2025-06-26 09:15:00,2194 days 00:00:00,100000.0,101529.823131,1.529823,-55.154809,100.0,1177.136014,56.691319,1386 days 00:00:00,6.0,6.0,0.0,0.0,33.333333,47.944849,-17.660574,40.793677,-15.332626,54 days 12:00:00,10 days 06:00:00,1.02355,254.970522,0.104963,0.004461,1.06079,0.135767
INDBANK,Success,0.014396200000192039,0.014649300000201038,0.00134520000028715,0.0551885000004404,0.08604930000001332,2008-10-08 09:15:00,2025-06-26 09:15:00,4070 days 00:00:00,100000.0,81992.6499,-18.00735,180.163934,100.0,2202.388992,45.456093,1822 days 00:00:00,11.0,11.0,0.0,0.0,27.272727,70.3552,-19.707744,51.678217,-16.412876,65 days 00:00:00,26 days 12:00:00,0.873017,-1637.031827,0.026608,-0.038824,1.013759,0.048649
INDGN,Success,0.004430500000125903,0.016439799999716342,0.0008447999998679734,0.05556290000004083,0.07766459999947983,2024-05-13 09:15:00,2025-06-26 09:15:00,281 days 00:00:00,100000.0,100000.0,0.0,0.656854,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,inf,,inf,inf
INDHOTEL,Success,0.01903610000044864,0.016147000000273692,0.001452900000003865,0.051834799999596726,0.088871900000413,1999-01-01 09:15:00,2025-06-26 09:15:00,6543 days 00:00:00,100000.0,434739.659639,334.73966,2505.770668,100.0,11362.668245,38.217782,1854 days 00:00:00,24.0,24.0,0.0,0.0,45.833333,38.26566,-10.281323,26.154342,-7.898995,48 days 00:00:00,22 days 16:36:55,2.371468,13947.485818,0.620652,0.223546,1.281325,1.038554
INDIACEM,Success,0.017897400000038033,0.01734790000045905,0.0012908000007882947,0.052258200000323995,0.0895077000004676,1999-01-01 09:15:00,2025-06-26 09:15:00,6543 days 00:00:00,100000.0,29770.267966,-70.229732,916.540182,100.0,2260.479577,78.836494,6343 days 00:00:00,21.0,20.0,1.0,1895.243696,15.0,30.632576,-19.084846,27.217817,-11.013512,25 days 08:00:00,25 days 22:35:17,0.381327,-3606.248787,-0.277429,-0.082904,0.871569,-0.371973
INDIAGLYCO,Success,0.017284799999288225,0.013331400000424765,0.0012395000003380119,0.05627780000031635,0.0885943999992378,1994-12-28 09:15:00,2025-06-26 09:15:00,6804 days 00:00:00,100000.0,54123.695726,-45.876304,3167.729084,100.0,2297.067524,74.964092,5627 days 00:00:00,16.0,16.0,0.0,0.0,18.75,48.150859,-16.451595,35.463127,-10.961058,14 days 16:00:00,27 days 01:50:46,0.586923,-2867.269017,-0.13789,-0.043216,0.923412,-0.210947
INDIAMART,Success,0.007232300000396208,0.01399669999955222,0.0009215000000040163,0.051245500000732136,0.07381170000007842,2019-07-04 09:15:00,2025-06-26 09:15:00,1483 days 00:00:00,100000.0,111977.648057,11.977648,305.130765,100.0,714.966359,18.642445,1033 days 00:00:00,3.0,3.0,0.0,0.0,33.333333,33.009797,-10.889189,33.009797,-8.203859,50 days 00:00:00,19 days 00:00:00,1.570387,3992.549352,0.269157,0.151455,1.192624,0.451904
INDIANB,Success,0.018119499999556865,0.013463700000102108,0.0013066000001344946,0.051876999999876716,0.08517340000071272,2007-03-01 09:15:00,2025-06-26 09:15:00,4529 days 00:00:00,100000.0,111168.82145,11.168821,546.61923,100.0,4026.711512,61.25908,2701 days 00:00:00,17.0,17.0,0.0,0.0,29.411765,36.937537,-13.804859,30.038233,-9.508837,103 days 19:12:00,13 days 02:00:00,1.078308,656.989497,0.139114,0.013989,1.054381,0.210127
INDIANCARD,Success,0.015658499999517517,0.014636900000368769,0.001424600000063947,0.053607300000294344,0.0857518999991953,1999-01-01 09:15:00,2025-06-26 09:15:00,6202 days 00:00:00,100000.0,42037.904312,-57.962096,859.545455,100.0,3407.496936,78.49204,5141 days 00:00:00,18.0,17.0,1.0,215.185958,17.647059,41.467205,-20.448563,33.129556,-11.558914,30 days 08:00:00,28 days 22:17:08,0.656149,-3422.193038,-0.166873,-0.063347,0.917694,-0.256075
INDIANHUME,Success,0.015873199999987264,0.013803800000459887,0.0012596000005942187,0.054087699999399774,0.08542170000055194,1995-05-19 09:15:00,2025-06-26 09:15:00,5870 days 00:00:00,100000.0,244883.77398,144.883774,6948.38395,100.0,5890.29079,39.807176,1581 days 00:00:00,18.0,17.0,1.0,12079.116814,41.176471,41.638255,-16.807883,31.927514,-10.229147,47 days 17:08:34,24 days 09:36:00,1.73736,7812.038657,0.405408,0.143868,1.216021,0.727882
INDIASHLTR,Success,0.003768199999285571,0.015005700000074285,0.0008821000001262291,0.05454639999970823,0.07463870000083261,2023-12-20 09:15:00,2025-06-26 09:15:00,377 days 00:00:00,100000.0,100000.0,0.0,61.823019,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,inf,,inf,inf
INDIGO,Success,0.00919160000012198,0.014246899999307061,0.000993900000139547,0.05437510000047041,0.07931159999952797,2015-11-10 09:15:00,2025-06-26 09:15:00,2383 days 00:00:00,100000.0,187324.795283,87.324795,548.788829,100.0,3401.911121,21.635927,686 days 00:00:00,10.0,10.0,0.0,0.0,50.0,26.729822,-7.089268,20.871971,-6.152995,58 days 19:12:00,16 days 04:48:00,2.485075,8732.479528,0.710791,0.466413,1.285522,1.096662
INDIGOPNTS,Success,0.0069536999999399995,0.016984000000775268,0.0012772999998560408,0.05570650000026944,0.08140730000013718,2021-02-02 09:15:00,2025-06-26 09:15:00,1091 days 00:00:00,100000.0,91464.249412,-8.535751,-62.597243,100.0,191.455905,9.011362,147 days 00:00:00,1.0,1.0,0.0,0.0,0.0,-8.544286,-8.544286,,-8.544286,,26 days 00:00:00,0.0,-8535.750588,-0.559234,-0.32635,0.622203,-0.735368
INDNIPPON,Success,0.019760000000133005,0.016229699999712466,0.001351799999611103,0.05884399999922607,0.09661370000048919,1999-01-04 09:15:00,2025-06-26 09:15:00,6200 days 00:00:00,100000.0,85114.210503,-14.885789,1730.834987,100.0,2571.081235,54.763985,6134 days 00:00:00,17.0,17.0,0.0,0.0,29.411765,44.117128,-14.832612,28.264472,-10.967116,79 days 00:00:00,21 days 14:00:00,0.85763,-875.634676,0.025523,-0.017244,1.012565,0.042594
INDOAMIN,Success,0.004656500000237429,0.01400649999959569,0.0008530000004611793,0.05094629999985045,0.07088329999987764,2022-04-29 09:15:00,2025-06-26 09:15:00,785 days 00:00:00,100000.0,108965.931854,8.965932,44.278783,100.0,382.167218,25.44539,669 days 00:00:00,2.0,2.0,0.0,0.0,50.0,25.858401,-13.417435,25.858401,-13.417435,16 days 00:00:00,40 days 00:00:00,1.668898,4482.965927,0.316248,0.160077,1.188901,0.635451
INDOBORAX,Success,0.004238299999997253,0.014579699999558215,0.0008765000002313172,0.05093010000018694,0.07101550000061252,2022-03-29 09:15:00,2025-06-26 09:15:00,806 days 00:00:00,100000.0,122692.187719,22.692188,42.454371,100.0,964.33475,16.275383,220 days 00:00:00,4.0,4.0,0.0,0.0,50.0,30.013496,-13.895316,24.383696,-10.796103,16 days 12:00:00,20 days 00:00:00,1.78502,5673.04693,0.58715,0.596216,1.310549,1.050246
INDOCO,Success,0.0145397000005687,0.017660200000136683,0.0012403999999150983,0.05362839999997959,0.08748340000056487,2005-01-14 09:15:00,2025-06-26 09:15:00,4985 days 00:00:00,100000.0,138164.699763,38.1647,461.396405,100.0,2815.109026,42.721758,1592 days 00:00:00,10.0,10.0,0.0,0.0,40.0,61.324139,-24.653827,36.073399,-13.558723,82 days 18:00:00,12 days 16:00:00,1.291173,3816.469976,0.229317,0.056066,1.130309,0.354409
INDOFARM,Success,0.0032698999993954203,0.013934200000221608,0.0009173999997074134,0.053685699999732606,0.07228690000010829,2025-01-07 09:15:00,2025-06-26 09:15:00,117 days 00:00:00,100000.0,100000.0,0.0,-36.270963,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,inf,,inf,inf
INDORAMA,Success,0.015583399999741232,0.01710129999992205,0.0013716999992539058,0.05506839999998192,0.08956140000009327,2003-06-20 09:15:00,2025-06-26 09:15:00,5449 days 00:00:00,100000.0,62708.350035,-37.29165,43.240876,100.0,1789.80365,65.998018,4317 days 00:00:00,12.0,12.0,0.0,0.0,25.0,35.058525,-19.139291,30.785234,-13.120939,41 days 08:00:00,33 days 21:19:59,0.60486,-3107.637497,-0.0699,-0.046633,0.963038,-0.111732
INDOSTAR,Success,0.00768069999958243,0.01537559999997029,0.001043500000378117,0.05273769999985234,0.0772713999995176,2018-05-21 09:15:00,2025-06-26 09:15:00,1760 days 00:00:00,100000.0,129662.69069,29.662691,-39.899333,100.0,1001.646002,29.015394,373 days 00:00:00,4.0,4.0,0.0,0.0,50.0,31.210655,-13.191917,29.796378,-12.252541,62 days 00:00:00,54 days 00:00:00,1.887123,7415.672672,0.396637,0.190759,1.19698,0.627735
INDOTECH,Success,0.014657800000350107,0.014981000000261702,0.0012877999997726874,0.055136099999799626,0.08662249999997584,2006-03-16 09:15:00,2025-06-26 09:15:00,4745 days 00:00:00,100000.0,126974.319706,26.97432,731.32577,100.0,1301.165438,46.337416,3985 days 00:00:00,6.0,6.0,0.0,0.0,33.333333,54.486875,-13.417719,43.150049,-11.100645,17 days 00:00:00,30 days 12:00:00,1.54426,4495.719951,0.210004,0.040011,1.186358,0.346955
INDOTHAI,Success,0.013792300000204705,0.017123300000093877,0.0012335000001257868,0.36956000000009226,0.40216010000040114,2011-11-02 09:15:00,2025-06-26 09:15:00,3360 days 00:00:00,100000.0,89461.758981,-10.538241,7686.609071,100.0,1278.108736,53.116442,2641 days 00:00:00,6.0,6.0,0.0,0.0,33.333333,50.600329,-26.332191,45.334291,-19.125067,14 days 12:00:00,47 days 00:00:00,0.882763,-1756.373503,0.026652,-0.022637,1.015258,0.040922
INDOUS,Success,0.004454700000678713,0.01738790000035806,0.000913800000489573,0.05737839999983407,0.08057730000018637,2024-09-27 09:15:00,2025-06-26 09:15:00,185 days 00:00:00,100000.0,100000.0,0.0,-47.15311,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,inf,,inf,inf
INDOWIND,Success,0.01836230000026262,0.015131600000131584,0.001359299999421637,0.05575109999972483,0.09103870000035386,2007-09-14 09:15:00,2025-06-26 09:15:00,4354 days 00:00:00,100000.0,73624.88296,-26.375117,-79.96452,100.0,2467.582209,66.67315,2700 days 00:00:00,9.0,9.0,0.0,0.0,22.222222,53.286047,-16.260819,46.562781,-14.158743,60 days 12:00:00,8 days 06:51:25,0.812402,-2930.56856,-0.089427,-0.038008,0.942894,-0.141677
INDRAMEDCO,Success,0.019640399999843794,0.01624210000045423,0.0014651999999841792,0.05789790000017092,0.09572250000019267,1999-01-01 09:15:00,2025-06-26 09:15:00,6552 days 00:00:00,100000.0,358362.815397,258.362815,6096.969697,100.0,10108.103073,58.268322,4876 days 00:00:00,17.0,17.0,0.0,0.0,41.176471,89.321782,-14.072761,44.672304,-11.46781,51 days 03:25:42,29 days 02:24:00,1.677757,15197.81267,0.428071,0.126473,1.266874,0.793864
INDSWFTLAB,Success,0.020930600000610866,0.019389599999158236,0.0014143999997031642,0.05745610000030865,0.0996528000005128,1999-01-01 09:15:00,2025-06-26 09:15:00,6403 days 00:00:00,100000.0,448350.530338,348.35053,1389.866667,100.0,6254.885864,56.150143,4180 days 00:00:00,14.0,14.0,0.0,0.0,50.0,95.033141,-19.903411,47.121147,-15.016295,77 days 10:17:08,36 days 10:17:08,2.429795,24882.180738,0.454118,0.159027,1.225824,0.795242
INDSWFTLTD,Success,0.018884900000557536,0.01558740000018588,0.0015191000002232613,0.058826200000112294,0.09529490000022633,2004-10-18 09:15:00,2025-06-26 09:15:00,4752 days 00:00:00,100000.0,132932.194933,32.932195,-91.0722,100.0,1469.874575,37.100111,3653 days 00:00:00,6.0,6.0,0.0,0.0,33.333333,50.286904,-12.309574,43.06309,-10.148382,33 days 12:00:00,23 days 00:00:00,1.629066,5488.699155,0.247772,0.059585,1.21234,0.397193
INDTERRAIN,Success,0.01869319999968866,0.017838200000369397,0.0012630000001081498,0.057297100000141654,0.09557549999954063,2011-03-25 09:15:00,2025-06-26 09:15:00,3398 days 00:00:00,100000.0,124305.619075,24.305619,166.313548,100.0,1228.914807,24.378941,1824 days 00:00:00,5.0,4.0,1.0,-380.853661,50.0,29.446627,-14.708194,28.190532,-12.862901,55 days 12:00:00,7 days 00:00:00,1.624125,6171.618184,0.308012,0.096994,1.268746,0.52983
INDUSINDBK,Success,0.020330899999862595,0.01732460000039282,0.001407699999617762,0.05890019999969809,0.09853209999982937,1998-01-29 09:15:00,2025-06-26 09:15:00,6771 days 00:00:00,100000.0,105614.631652,5.614632,1874.262173,100.0,2580.907109,45.997198,3593 days 00:00:00,13.0,13.0,0.0,0.0,23.076923,69.290436,-13.680149,37.120222,-8.087767,115 days 00:00:00,20 days 04:48:00,1.066391,431.894742,0.090076,0.006411,1.048227,0.138401
INDUSTOWER,Success,0.017719800000122632,0.019438199999967765,0.001178500000605709,0.05706139999983861,0.09590079999998125,2012-12-28 09:15:00,2025-06-26 09:15:00,3089 days 00:00:00,100000.0,209361.817301,109.361817,116.723205,100.0,2080.139131,23.098476,1108 days 00:00:00,7.0,7.0,0.0,0.0,71.428571,29.610113,-13.122734,21.765528,-11.40269,21 days 04:48:00,59 days 00:00:00,3.929711,15623.116757,0.757491,0.394976,1.48952,1.173555
INFIBEAM,Success,0.016195299999708368,0.017398200000570796,0.0011888999997609062,0.055529399999613815,0.09077069999966625,2016-04-04 09:15:00,2025-06-26 09:15:00,2286 days 00:00:00,100000.0,88561.935533,-11.438064,99.456423,100.0,557.82403,22.259508,601 days 00:00:00,3.0,3.0,0.0,0.0,33.333333,26.393893,-18.453517,26.393893,-16.272418,45 days 00:00:00,30 days 00:00:00,0.65281,-3812.688156,-0.094798,-0.08629,0.939449,-0.136936
INFOBEAN,Success,0.008433099999820115,0.01794140000038169,0.001044999999976426,0.056868499999836786,0.08471889999964333,2019-07-15 09:15:00,2025-06-26 09:15:00,1476 days 00:00:00,100000.0,108700.421794,8.700422,477.871336,100.0,382.711533,15.907858,101 days 00:00:00,2.0,2.0,0.0,0.0,50.0,24.966499,-13.011985,24.966499,-13.011985,18 days 00:00:00,5 days 00:00:00,1.669315,4350.210897,0.314391,0.131033,1.359316,0.575275
INFOMEDIA,Success,0.014078600000175356,0.016131599999425816,0.0011510999993333826,0.054711800000404764,0.0865085999994335,2006-10-12 09:15:00,2025-06-23 09:15:00,3551 days 00:00:00,100000.0,116350.106567,16.350107,-92.598498,100.0,802.33929,44.435493,2380 days 00:00:00,5.0,5.0,0.0,0.0,40.0,43.659812,-18.88058,40.392543,-16.063191,42 days 12:00:00,19 days 00:00:00,1.399726,3270.021313,0.187067,0.035304,1.126386,0.276755
INFY,Success,0.02171009999983653,0.016821799999888754,0.001692900000307418,0.05741440000019793,0.0980716999993092,1996-01-01 09:15:00,2025-06-26 09:15:00,7300 days 00:00:00,100000.0,179480.363162,79.480363,202741.872372,100.0,6073.006462,28.902508,1822 days 00:00:00,21.0,21.0,0.0,0.0,42.857143,34.206627,-12.538853,19.078345,-7.748715,69 days 05:20:00,17 days 14:00:00,1.590609,3784.779198,0.298838,0.102678,1.139254,0.422251
INGERRAND,Success,0.020788200000424695,0.015959499999553373,0.0013929000006100978,0.0587098000005426,0.09735670000009122,1999-01-01 09:15:00,2025-06-26 09:15:00,6541 days 00:00:00,100000.0,138597.122636,38.597123,776.129032,100.0,5182.879773,39.155367,3264 days 00:00:00,25.0,25.0,0.0,0.0,32.0,30.083192,-11.351072,23.060214,-7.488938,60 days 15:00:00,7 days 21:10:35,1.285647,1543.884905,0.202066,0.046943,1.112393,0.352306
INNOVACAP,Success,0.004482700000153272,0.016752999999880558,0.0009190000000671716,0.05427109999982349,0.07688119999966148,2023-12-29 09:15:00,2025-06-26 09:15:00,371 days 00:00:00,100000.0,130374.386876,30.374387,57.702248,100.0,230.404992,2.202795,1 days 00:00:00,1.0,1.0,0.0,0.0,100.0,30.404761,30.404761,30.404761,,11 days 00:00:00,,inf,30374.386876,2.225876,13.535683,9.580092,11.221661
INNOVANA,Success,0.0034841999995478545,0.014149399999951129,0.0008723999999347143,0.05454409999947529,0.07352809999974852,2024-12-17 09:15:00,2025-06-26 09:15:00,131 days 00:00:00,100000.0,100000.0,0.0,10.573017,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,inf,,inf,inf
INOXGREEN,Success,0.005335500000001048,0.02108010000029026,0.0010554999998930725,0.05414680000012595,0.08211740000024292,2022-11-23 09:15:00,2025-06-26 09:15:00,644 days 00:00:00,100000.0,154970.649875,54.97065,154.280888,100.0,1036.502364,22.693191,178 days 00:00:00,4.0,3.0,1.0,-5600.470374,66.666667,41.38464,-10.914891,34.459562,-10.914891,70 days 12:00:00,9 days 00:00:00,4.082273,20190.373416,0.990136,1.241879,1.31197,1.669134
INOXINDIA,Success,0.004265099999429367,0.015309399999750894,0.0009114000004046829,0.052591900000152236,0.07350359999963985,2023-12-21 09:15:00,2025-06-26 09:15:00,376 days 00:00:00,100000.0,91381.164678,-8.618835,30.538857,100.0,191.372737,9.043055,226 days 00:00:00,1.0,1.0,0.0,0.0,0.0,-8.627454,-8.627454,,-8.627454,,13 days 00:00:00,0.0,-8618.835322,-1.047487,-0.926408,0.497608,-1.188004
INOXWIND,Success,0.009817299999667739,0.015283699999599776,0.0010588999994070036,0.05520590000014636,0.0818236999994042,2015-04-09 09:15:00,2025-06-26 09:15:00,2530 days 00:00:00,100000.0,89760.566956,-10.239433,58.658763,100.0,906.567304,51.431519,884 days 00:00:00,4.0,4.0,0.0,0.0,25.0,39.864786,-16.05971,39.864786,-13.727138,5 days 00:00:00,60 days 16:00:00,0.795475,-2559.858261,0.024356,-0.030067,1.01307,0.038639
INSECTICID,Success,0.01822919999995065,0.0169543000001795,0.0012894000001324457,0.055542699999932665,0.09247129999948811,2009-05-11 09:15:00,2025-06-26 09:15:00,3992 days 00:00:00,100000.0,96115.1869,-3.884813,5295.797448,100.0,3500.446694,36.964094,1883 days 00:00:00,15.0,15.0,0.0,0.0,26.666667,41.867019,-12.508368,25.739423,-8.177296,28 days 06:00:00,12 days 21:49:05,0.96506,-258.98754,0.032413,-0.009783,1.019057,0.052407
