symbol,status,load_time_s,indicator_calc_time_s,signal_gen_time_s,portfolio_sim_time_s,total_symbol_time_s,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio
UNICHEMLAB,Success,0.004627860998880351,0.00024119500085362233,0.00058796200028155,3.608699989854358e-05,0.007351330001256429,1995-01-10 00:00:00,2025-03-06 00:00:00,11013 days 00:00:00,100000.0,345067.548927,245.067549,3210.731707,100.0,4661.045314,32.489586,1617 days 00:00:00,21,21,0,0.0,47.619048,48.943656,-16.063311,27.282665,-9.565432,79 days 12:00:00,68 days 17:27:16,2.022374,11669.883282,0.36266,0.137493,1.191205,0.222127
AARTIIND,Success,0.005187143997318344,0.0004574799968395382,0.0007985359989106655,9.57629999902565e-05,0.008780389998719329,1999-01-01 00:00:00,2025-03-06 00:00:00,9561 days 00:00:00,100000.0,180829.339654,80.82934,43174.376725,100.0,2918.75439,38.717661,4212 days 00:00:00,22,22,0,0.0,36.363636,36.001139,-13.855008,27.097683,-8.656034,71 days 18:00:00,28 days 13:42:51,1.501047,3674.060893,0.250111,0.062241,1.141781,0.120939
CTE,Success,0.0037901569994573947,0.00014539200128638186,0.0005988859993522055,4.5410997699946165e-05,0.006440966000809567,2007-02-07 00:00:00,2025-03-06 00:00:00,6602 days 00:00:00,100000.0,73427.665024,-26.572335,-44.301288,100.0,915.185123,54.266567,3321 days 00:00:00,10,10,0,0.0,20.0,48.194945,-15.541007,42.992715,-11.706123,67 days 12:00:00,38 days 06:00:00,0.707689,-2657.233498,-0.086103,-0.033543,0.947305,-0.049178
PRECOT,Success,0.0034877860016422346,0.0001352969993604347,0.0005882319965166971,3.224900137865916e-05,0.006031072000041604,2006-11-02 00:00:00,2025-03-06 00:00:00,6699 days 00:00:00,100000.0,184047.600482,84.0476,122.830249,100.0,1322.093152,50.569687,1498 days 00:00:00,11,11,0,0.0,45.454545,41.161386,-21.677023,31.346463,-11.184541,38 days 09:35:59,119 days 04:00:00,2.004557,7640.690953,0.271024,0.071149,1.133069,0.183541
IFBAGRO,Success,0.0040852899983292446,0.00020200599828967825,0.0005807359993923455,3.193500015186146e-05,0.006570279998413753,1995-10-17 00:00:00,2025-03-06 00:00:00,10733 days 00:00:00,100000.0,70426.850222,-29.57315,1043.214286,100.0,925.833931,58.791882,9269 days 00:00:00,12,12,0,0.0,25.0,81.016806,-23.426151,51.946257,-15.751772,53 days 08:00:00,21 days 21:20:00,0.750034,-2464.429148,0.009284,-0.022699,1.008752,0.002534
PRAENG,Success,0.002497588000551332,0.00012591099948622286,0.0005476480000652373,2.3546999727841467e-05,0.004794378000951838,2007-01-02 00:00:00,2025-03-06 00:00:00,6638 days 00:00:00,100000.0,73582.078608,-26.417921,-92.317095,100.0,903.506728,56.228708,5468 days 00:00:00,13,13,0,0.0,30.769231,53.553628,-16.768814,29.790702,-13.417987,110 days 00:00:00,39 days 00:00:00,0.719568,-2032.147799,0.011744,-0.030793,1.005891,0.007389
TREEHOUSE,Success,0.0021847320022061467,0.00011161499787704088,0.000563173001864925,2.129700078512542e-05,0.004417829997692024,2011-08-26 00:00:00,2025-03-06 00:00:00,4941 days 00:00:00,100000.0,98628.35824,-1.371642,-87.610544,100.0,1065.648464,29.933597,1578 days 00:00:00,10,10,0,0.0,30.0,37.164841,-14.35221,33.470046,-11.517899,88 days 00:00:00,31 days 00:00:00,0.985224,-137.164176,0.053441,-0.003475,1.027934,0.029777
NIITLTD,Success,0.00415324600180611,0.00017389500135323033,0.0006330270007310901,6.25040011072997e-05,0.007582588998047868,2004-08-16 00:00:00,2025-03-07 00:00:00,7508 days 00:00:00,100000.0,322047.492861,222.047493,2482.23082,100.0,3145.834726,52.58304,6550 days 00:00:00,14,14,0,0.0,42.857143,49.859932,-12.886067,38.938974,-9.118463,87 days 20:00:00,12 days 09:00:00,2.228311,15860.535204,0.469332,0.113481,1.348464,0.266142
SPLPETRO,Success,0.0055508069999632426,0.0002848940021067392,0.0006316799990599975,5.012399924453348e-05,0.008585976996982936,1994-11-30 00:00:00,2025-03-06 00:00:00,11054 days 00:00:00,100000.0,141379.17836,41.379178,2278.6,100.0,2317.700386,43.607977,3865 days 00:00:00,18,18,0,0.0,27.777778,55.170425,-20.902517,43.98565,-10.32312,135 days 09:36:00,36 days 14:46:09,1.225683,2298.843242,0.153307,0.027146,1.089205,0.075257
ENGINERSIN,Success,0.004605614001775393,0.00021515800108318217,0.000594901001022663,3.181699867127463e-05,0.007184389000030933,1999-01-29 00:00:00,2025-03-06 00:00:00,9533 days 00:00:00,100000.0,60206.93143,-39.793069,1556.072506,100.0,1228.318058,50.947211,2782 days 00:00:00,14,14,0,0.0,21.428571,25.55005,-16.847059,23.674038,-9.595798,39 days 16:00:00,46 days 10:54:32,0.592195,-2842.362041,-0.154469,-0.039139,0.899257,-0.058919
BODALCHEM,Success,0.002249773002404254,0.00011000700033036992,0.0005678500019712374,2.2757998522138223e-05,0.0045038819989713375,2011-08-22 00:00:00,2025-03-06 00:00:00,4945 days 00:00:00,100000.0,271368.267275,171.368267,103.95645,100.0,2029.918135,31.721993,2345 days 00:00:00,9,9,0,0.0,55.555556,52.966374,-14.084354,35.602635,-11.543733,49 days 19:11:59,53 days 06:00:00,2.484977,19040.918586,0.601392,0.259011,1.40392,0.357245
ZUARIIND,Success,0.0021949309993942734,0.00011920399992959574,0.0005558859993470833,2.501400012988597e-05,0.004439158001332544,2012-09-25 00:00:00,2025-03-06 00:00:00,4545 days 00:00:00,100000.0,123536.851998,23.536852,75.33101,100.0,663.077664,32.32782,1407 days 00:00:00,6,6,0,0.0,33.333333,48.818606,-11.233502,38.941388,-10.176671,75 days 12:00:00,34 days 06:00:00,1.499167,3922.808666,0.196741,0.053996,1.144926,0.084409
VOLTAMP,Success,0.003192195999872638,0.00013148600191925652,0.0006155379996926058,2.6825000531971455e-05,0.005653398002323229,2006-09-20 00:00:00,2025-03-07 00:00:00,6743 days 00:00:00,100000.0,251593.008004,151.593008,1570.776764,100.0,2102.447023,28.757766,1078 days 00:00:00,13,13,0,0.0,53.846154,33.958618,-10.349592,24.383397,-8.988843,87 days 20:34:17,18 days 04:00:00,2.770371,11661.000616,0.460061,0.181777,1.322661,0.254357
TTL,Success,0.0035512380018190015,0.00015531399913015775,0.0006611540011363104,0.00010747400301625021,0.00692252899898449,2007-02-22 00:00:00,2025-03-06 00:00:00,6587 days 00:00:00,100000.0,171859.17622,71.859176,292.039801,100.0,1042.769631,25.23338,1342 days 00:00:00,6,6,0,0.0,50.0,43.048284,-17.433341,37.430225,-12.364926,74 days 16:00:00,35 days 16:00:00,1.996527,11976.52937,0.315854,0.126378,1.283765,0.138467
SANOFI,Success,0.004254714996932307,0.0001457900034438353,0.0006028210009390023,3.8210000639082864e-05,0.006868151998787653,2006-11-02 00:00:00,2025-03-06 00:00:00,6699 days 00:00:00,100000.0,156646.866523,56.646867,490.46269,100.0,953.798501,15.814888,238 days 00:00:00,7,7,0,0.0,57.142857,33.550373,-6.575764,17.734695,-5.822631,127 days 12:00:00,19 days 08:00:00,3.39455,8092.409503,0.370295,0.159755,1.266408,0.208304
KARMAENG,Success,0.0023096279983292334,0.00011602399899857119,0.0005751839998993091,2.5117999030044302e-05,0.004611555003066314,2011-07-12 00:00:00,2025-03-06 00:00:00,4986 days 00:00:00,100000.0,144768.764475,44.768764,201.088808,100.0,836.073705,19.113433,3899 days 00:00:00,6,6,0,0.0,50.0,39.979239,-14.031013,27.009079,-10.249993,40 days 00:00:00,13 days 00:00:00,2.049904,7461.460746,0.349348,0.162669,1.340409,0.139248
SADBHAV,Success,0.0036642539998865686,0.00013660699914908037,0.0005824100007885136,2.8808000934077427e-05,0.006256212996959221,2006-03-01 00:00:00,2025-03-06 00:00:00,6945 days 00:00:00,100000.0,40599.488694,-59.400511,-58.855061,100.0,573.803806,71.364827,6855 days 00:00:00,11,11,0,0.0,9.090909,38.604817,-17.543883,38.604817,-11.327685,21 days 00:00:00,46 days 16:48:00,0.159174,-5400.046482,-0.454296,-0.066127,0.731225,-0.182836
A2ZINFRA,Success,0.0023873719983384944,0.00012452499868231826,0.0005832629976794124,2.320500061614439e-05,0.004684796000219649,2010-12-23 00:00:00,2025-03-06 00:00:00,5187 days 00:00:00,100000.0,88217.633441,-11.782367,-94.795313,100.0,850.936293,47.5863,1652 days 00:00:00,9,9,0,0.0,33.333333,38.776101,-20.899805,29.189142,-13.292201,37 days 08:00:00,55 days 16:00:00,0.856612,-1309.15184,0.026554,-0.018808,1.015305,0.014341
KRBL,Success,0.0035684759968717117,0.0001418089996150229,0.0006277780012169387,2.6109999453183264e-05,0.006096594999689842,2002-01-24 00:00:00,2025-03-06 00:00:00,8442 days 00:00:00,100000.0,50252.46898,-49.747531,17159.375,100.0,1678.916002,75.012874,5425 days 00:00:00,17,17,0,0.0,17.647059,36.084158,-20.028889,34.224633,-10.332273,30 days 08:00:00,26 days 00:00:00,0.67505,-2926.325354,-0.1752,-0.040469,0.878329,-0.068805
ASIANHOTNR,Success,0.0025932940006896388,0.00013318600031198002,0.0006054120021872222,3.1163999665295705e-05,0.005276718999084551,2010-04-07 00:00:00,2025-03-06 00:00:00,5447 days 00:00:00,100000.0,88490.028901,-11.509971,-25.850068,100.0,327.208065,33.512435,5319 days 00:00:00,4,4,0,0.0,25.0,32.663842,-16.446553,32.663842,-12.335713,11 days 00:00:00,25 days 00:00:00,0.652899,-2877.492775,-0.109428,-0.024929,0.881712,-0.026072
ZUARI,Success,0.0029716570024902467,0.00012902899834443815,0.0006141340018075425,7.719600034761243e-05,0.005750863001594553,2012-11-27 00:00:00,2025-03-06 00:00:00,4482 days 00:00:00,100000.0,91929.777654,-8.070222,-50.595777,100.0,1123.068996,47.280275,923 days 00:00:00,12,12,0,0.0,25.0,46.989085,-17.794043,42.098442,-11.578186,35 days 16:00:00,58 days 21:20:00,0.925006,-672.518529,0.053633,-0.014721,1.02507,0.035462
PUNJABCHEM,Success,0.0038991340006759856,0.00015091499881236814,0.0005860379969817586,3.843899685307406e-05,0.006492456999694696,2007-03-08 00:00:00,2025-03-06 00:00:00,6573 days 00:00:00,100000.0,74265.424917,-25.734575,521.910363,100.0,619.680162,75.227773,6023 days 00:00:00,9,9,0,0.0,33.333333,42.828105,-41.540047,34.02366,-16.564228,32 days 16:00:00,219 days 16:00:00,0.694263,-2859.397231,0.056865,-0.02249,1.02254,0.043022
HMT,Success,0.004386000000522472,0.0002228580015071202,0.0006142410020402167,3.5854001907864586e-05,0.007020873999863397,1999-01-01 00:00:00,2025-03-06 00:00:00,9561 days 00:00:00,100000.0,81979.362061,-18.020638,973.473684,100.0,878.115305,56.936988,8247 days 00:00:00,9,9,0,0.0,22.222222,45.016138,-25.853892,43.22672,-11.831418,51 days 12:00:00,27 days 00:00:00,0.805538,-2002.293104,-0.031396,-0.013786,0.967305,-0.009226
WELSPUNLIV,Success,0.0035914670006604865,0.00014241499957279302,0.000586512000154471,3.141599881928414e-05,0.006179165000503417,2003-12-04 00:00:00,2025-03-06 00:00:00,7763 days 00:00:00,100000.0,152015.6811,52.015681,1063.400576,100.0,1870.892015,43.055904,1471 days 00:00:00,16,16,0,0.0,37.5,47.994967,-13.707172,31.235909,-10.966214,79 days 12:00:00,43 days 21:35:59,1.394838,3250.980069,0.205853,0.0471,1.108828,0.114056
AMBUJACEM,Success,0.003045118002773961,0.00012853899897891097,0.0005803550011478364,2.4288001441163942e-05,0.00546872499762685,2007-07-24 00:00:00,2025-03-06 00:00:00,6435 days 00:00:00,100000.0,64479.815559,-35.520184,271.737482,100.0,1381.97367,43.81787,6278 days 00:00:00,19,19,0,0.0,21.052632,21.470813,-9.906835,18.645352,-6.961629,95 days 18:00:00,34 days 17:36:00,0.572989,-1869.483392,-0.159612,-0.057206,0.927734,-0.078508
HDFCBANK,Success,0.004482382002606755,0.0002491160012141336,0.0006284709997999016,5.162000161362812e-05,0.007638477000000421,1999-01-01 00:00:00,2025-03-06 00:00:00,9561 days 00:00:00,100000.0,153756.082333,53.756082,30537.680604,100.0,2421.63468,36.56798,6091 days 00:00:00,23,23,0,0.0,39.130435,26.145178,-13.173216,16.699569,-6.162053,80 days 10:39:59,42 days 05:08:34,1.589698,2337.220971,0.211105,0.046214,1.107159,0.122244
VISASTEEL,Success,0.004979223998816451,0.00016021699775592424,0.0006227490011951886,4.7669000196037814e-05,0.007746610997855896,2006-03-17 00:00:00,2025-03-06 00:00:00,6929 days 00:00:00,100000.0,221504.528906,121.504529,-45.44014,100.0,1680.411881,36.800039,1196 days 00:00:00,9,9,0,0.0,44.444444,60.161814,-13.891583,46.322178,-12.971417,99 days 06:00:00,18 days 00:00:00,1.909131,13500.503212,0.376175,0.127343,1.280413,0.204906
HOVS,Success,0.0038171160013007466,0.00013955899703432806,0.0005989269993733615,3.302700133644976e-05,0.006352500000502914,2006-09-27 00:00:00,2025-03-06 00:00:00,6735 days 00:00:00,100000.0,117079.15352,17.079154,-74.170826,100.0,1249.258378,49.024844,1288 days 00:00:00,8,8,0,0.0,37.5,39.647471,-21.905172,38.753398,-14.85325,103 days 00:00:00,29 days 19:12:00,1.130776,2134.89419,0.134159,0.019079,1.097726,0.084747
TTKPRESTIG,Success,0.004744709000078728,0.00022625099882134236,0.0006104610001784749,4.0082999475998804e-05,0.007387234996713232,1995-02-13 00:00:00,2025-03-07 00:00:00,10980 days 00:00:00,100000.0,138764.442159,38.764442,8252.0,100.0,1979.206809,38.28099,332 days 00:00:00,17,17,0,0.0,35.294118,60.298509,-21.893344,35.733543,-12.167438,62 days 20:00:00,35 days 21:49:05,1.238833,2280.261303,0.151849,0.030924,1.113394,0.070552
INDOWIND,Success,0.003255226998589933,0.00012572599734994583,0.0005711570011044387,2.6824996893992648e-05,0.0057338630031154025,2007-09-14 00:00:00,2025-03-06 00:00:00,6383 days 00:00:00,100000.0,74695.725447,-25.304275,-82.717411,100.0,1219.964225,66.09861,3881 days 00:00:00,9,9,0,0.0,22.222222,53.332614,-14.286325,46.616065,-13.767575,88 days 12:00:00,11 days 17:08:34,0.817897,-2811.586061,-0.068981,-0.025766,0.947298,-0.030469
GKWLIMITED,Success,0.0024307140010932926,0.00011848099893541075,0.0005593749992840458,2.574099926277995e-05,0.004740501000924269,2009-07-20 00:00:00,2025-03-06 00:00:00,5708 days 00:00:00,100000.0,46487.264828,-53.512735,994.250444,100.0,551.905041,61.716077,3814 days 00:00:00,8,8,0,0.0,12.5,26.400989,-15.478157,26.400989,-13.175706,28 days 00:00:00,132 days 00:00:00,0.246029,-6689.091897,-0.230191,-0.083464,0.900875,-0.145637
AARVEEDEN,Success,0.003393325001525227,0.00017486000069766305,0.0006828350014984608,4.255900057614781e-05,0.00668801499705296,2006-11-21 00:00:00,2025-03-06 00:00:00,6680 days 00:00:00,100000.0,106842.285585,6.842286,151.420907,100.0,582.168364,60.336451,6559 days 00:00:00,8,8,0,0.0,37.5,41.698607,-19.770008,33.381952,-14.362925,37 days 08:00:00,38 days 09:35:59,1.125452,855.285698,0.095044,0.006343,1.086797,0.037067
JINDALPHOT,Success,0.005564503000641707,0.00016906500241020694,0.0006608590010728221,7.308499698410742e-05,0.008460661003482528,2005-04-07 00:00:00,2025-03-06 00:00:00,7273 days 00:00:00,100000.0,112390.081542,12.390082,284.469927,100.0,1493.464504,33.601547,2619 days 00:00:00,14,14,0,0.0,28.571429,44.584918,-17.257634,39.286192,-11.057767,55 days 18:00:00,23 days 19:12:00,1.098289,885.005824,0.109081,0.017851,1.083553,0.052104
LGBBROSLTD,Success,0.002788858000712935,0.0001244770028279163,0.0005694259998563211,3.013500099768862e-05,0.0051411429994914215,2010-03-30 00:00:00,2025-03-06 00:00:00,5455 days 00:00:00,100000.0,85470.10243,-14.529898,1927.060354,100.0,932.447713,43.606785,4956 days 00:00:00,12,12,0,0.0,25.0,33.958496,-13.126373,29.02243,-9.422889,96 days 16:00:00,28 days 16:00:00,0.79772,-1210.824798,-0.028349,-0.024437,0.984172,-0.015892
AEGISLOG,Success,0.004084207997948397,0.00021762699907412753,0.0005808470014017075,3.706099960254505e-05,0.006732248002663255,1999-01-01 00:00:00,2025-03-06 00:00:00,9561 days 00:00:00,100000.0,320125.411285,220.125411,129657.118928,100.0,4797.454363,60.484982,6223 days 00:00:00,17,17,0,0.0,41.176471,81.156005,-29.017553,45.852414,-12.463063,57 days 03:25:42,42 days 02:24:00,1.569958,12948.553605,0.336024,0.080828,1.237705,0.185834
WIPRO,Success,0.004785052002262091,0.00021849499898962677,0.0005793689997517504,3.5798999306280166e-05,0.007440975001372863,1996-01-01 00:00:00,2025-03-06 00:00:00,10657 days 00:00:00,100000.0,195182.132679,95.182133,50726.666667,100.0,3657.320802,29.947962,6694 days 00:00:00,25,25,0,0.0,40.0,38.91431,-13.668707,19.601179,-6.731849,80 days 07:11:59,28 days 01:36:00,1.629065,3807.285307,0.265516,0.078506,1.15395,0.14207
CELEBRITY,Success,0.0025832440005615354,0.00012830899868276902,0.0005577420015470125,2.3022999812383205e-05,0.004865631999564357,2006-01-12 00:00:00,2025-03-06 00:00:00,6993 days 00:00:00,100000.0,331165.032393,231.165032,-94.591524,100.0,1069.431354,40.845175,1335 days 00:00:00,5,5,0,0.0,80.0,45.827036,-19.133033,42.658273,-19.133033,96 days 12:00:00,50 days 00:00:00,7.02955,46233.006479,0.499489,0.172942,1.383455,0.28803
RCF,Success,0.005651741001202026,0.00035746900175581686,0.0007606420003867242,9.943600161932409e-05,0.008851103000779403,1999-01-01 00:00:00,2025-03-06 00:00:00,9561 days 00:00:00,100000.0,117912.648561,17.912649,1451.5,100.0,1635.161299,45.873715,2913 days 00:00:00,17,17,0,0.0,35.294118,49.163179,-21.69594,30.690906,-11.74801,68 days 20:00:00,30 days 00:00:00,1.137534,1053.685209,0.113925,0.014074,1.077188,0.05587
SUNDARMFIN,Success,0.004531847000180278,0.00021202499920036644,0.0005891369983146433,3.5795997973764315e-05,0.007245324002724374,1999-01-01 00:00:00,2025-03-06 00:00:00,9561 days 00:00:00,100000.0,167834.537512,67.834538,12038.703072,100.0,2110.455723,47.228561,3324 days 00:00:00,20,20,0,0.0,45.0,33.234055,-22.261911,22.267947,-10.402375,66 days 21:20:00,104 days 21:49:05,1.569551,3391.726876,0.212375,0.043662,1.104227,0.154712
IL&FSENGG,Success,0.002358406996791018,0.00011684299897751771,0.0005779099992651027,2.270299955853261e-05,0.00465181699837558,2011-02-08 00:00:00,2025-03-06 00:00:00,5140 days 00:00:00,100000.0,29329.547771,-70.670452,-81.412104,100.0,549.157008,73.074858,4501 days 00:00:00,11,11,0,0.0,9.090909,12.929822,-15.349578,12.929822,-12.369309,3 days 00:00:00,43 days 09:35:59,0.047337,-6424.586566,-0.590654,-0.116274,0.719831,-0.280802
3MINDIA,Success,0.004149240001424914,0.0002250159996037837,0.0005796609984827228,3.5570999898482114e-05,0.006885000999318436,1995-01-23 00:00:00,2025-03-06 00:00:00,11000 days 00:00:00,100000.0,207419.750741,107.419751,13188.047619,100.0,3408.964518,30.704769,2519 days 00:00:00,21,21,0,0.0,38.095238,35.827088,-9.501241,23.867991,-6.84905,52 days 03:00:00,27 days 00:00:00,1.726232,5115.226226,0.317104,0.083798,1.24494,0.152544
JAMNAAUTO,Success,0.002286114999151323,0.0001289669999096077,0.0005602860001090448,2.8646001737797633e-05,0.004680926002038177,2010-12-10 00:00:00,2025-03-06 00:00:00,5200 days 00:00:00,100000.0,337362.229248,237.362229,431.810068,100.0,3058.773713,30.340695,218 days 00:00:00,13,13,0,0.0,53.846154,39.867462,-13.050819,31.206056,-10.282904,63 days 17:08:34,93 days 08:00:00,2.529768,18258.633019,0.549352,0.307066,1.243428,0.477868
TBZ,Success,0.00225751000107266,0.00011922100020456128,0.000560735999897588,2.1239000489003956e-05,0.0044412290008040145,2012-05-14 00:00:00,2025-03-06 00:00:00,4679 days 00:00:00,100000.0,99692.504661,-0.307495,50.71993,100.0,262.675237,32.658678,4441 days 00:00:00,3,3,0,0.0,33.333333,32.665368,-13.892863,32.665368,-13.057366,67 days 00:00:00,21 days 00:00:00,0.98755,-102.498446,0.036363,-0.000749,1.039214,0.00932
STERTOOLS,Success,0.003713461999723222,0.00015045399777591228,0.0006585349983652122,7.295799878193066e-05,0.006978102999710245,2006-02-02 00:00:00,2025-03-07 00:00:00,6973 days 00:00:00,100000.0,489033.962584,389.033963,1113.367174,100.0,2757.947993,32.601828,2457 days 00:00:00,11,11,0,0.0,63.636364,49.599954,-11.585493,34.287071,-10.410859,89 days 03:25:42,3 days 18:00:00,5.043807,35366.723871,0.669873,0.286659,1.513529,0.442007
BVCL,Success,0.0035960109998995904,0.00014958600149839185,0.0006186099999467842,4.770699888467789e-05,0.006182716002513189,2007-11-23 00:00:00,2025-03-06 00:00:00,6313 days 00:00:00,100000.0,126670.632362,26.670632,-27.90235,100.0,479.048023,36.733031,1007 days 00:00:00,5,5,0,0.0,40.0,43.290515,-15.572765,40.762667,-13.542082,225 days 12:00:00,42 days 08:00:00,1.676202,5334.126472,0.16865,0.039907,1.099922,0.103527
KIRLOSENG,Success,0.003180671003065072,0.00020205900000291876,0.0007365620003838558,6.458500138251111e-05,0.006022613000823185,2011-01-07 00:00:00,2025-03-06 00:00:00,5172 days 00:00:00,100000.0,183930.627405,83.930627,183.337036,100.0,955.155216,30.78557,1472 days 00:00:00,8,8,0,0.0,50.0,31.133094,-9.767398,27.556676,-8.280997,82 days 18:00:00,20 days 12:00:00,3.300709,10491.328426,0.466162,0.145567,1.414459,0.273042
ELGIEQUIP,Success,0.005057718000898603,0.00024245200256700628,0.0005956320019322447,3.7882000469835475e-05,0.007854401002987288,1995-06-14 00:00:00,2025-03-06 00:00:00,10858 days 00:00:00,100000.0,106435.316024,6.435316,10211.271735,100.0,1504.763667,46.931837,9158 days 00:00:00,16,16,0,0.0,31.25,34.813264,-17.995343,27.870968,-9.663111,108 days 19:12:00,13 days 04:21:49,1.060068,402.207251,0.073789,0.004618,1.055196,0.029651
EDELWEISS,Success,0.0035501079983077943,0.00014520900003844872,0.0005932899985054974,3.617699985625222e-05,0.006197231999976793,2007-12-12 00:00:00,2025-03-06 00:00:00,6294 days 00:00:00,100000.0,104798.155012,4.798155,3.806534,100.0,1999.496456,47.961479,5244 days 00:00:00,14,14,0,0.0,28.571429,50.554641,-14.005863,36.735248,-10.937361,142 days 18:00:00,41 days 16:48:00,1.028756,342.725358,0.10273,0.005792,1.046867,0.066985
DLINKINDIA,Success,0.002539219000027515,0.0001250059976882767,0.0005560640020121355,2.5522997020743787e-05,0.00481242900059442,2009-12-18 00:00:00,2025-03-06 00:00:00,5557 days 00:00:00,100000.0,211787.191288,111.787191,1005.220943,100.0,1485.538171,30.181669,170 days 00:00:00,9,9,0,0.0,55.555556,36.578218,-12.801951,28.79208,-11.58365,77 days 04:48:00,43 days 12:00:00,2.316579,12420.799032,0.373917,0.170618,1.23956,0.246863
VGUARD,Success,0.0032171860002563335,0.00012385000081849284,0.0005645339988404885,2.3921998945297673e-05,0.0056393070008198265,2008-03-13 00:00:00,2025-03-06 00:00:00,6202 days 00:00:00,100000.0,120914.037728,20.914038,5932.264358,100.0,1557.643585,40.628194,5448 days 00:00:00,13,13,0,0.0,30.769231,27.782098,-11.427034,25.420234,-7.352689,77 days 06:00:00,33 days 08:00:00,1.243224,1608.772133,0.165009,0.028254,1.099477,0.085634
PTC,Success,0.0038401040001190268,0.0001722859997244086,0.0006081950014049653,5.2478000725386664e-05,0.0068106569997326005,2004-04-07 00:00:00,2025-03-06 00:00:00,7638 days 00:00:00,100000.0,96293.942384,-3.706058,238.16965,100.0,2632.489796,60.651918,5235 days 00:00:00,16,16,0,0.0,25.0,35.163896,-13.240149,28.42412,-7.992416,92 days 00:00:00,33 days 16:00:00,0.977725,-231.628601,0.05419,-0.003029,1.030576,0.030112
STCINDIA,Success,0.00548195599913015,0.00020235500051057898,0.0008253099986177403,5.5136002629296854e-05,0.008470554002997233,2003-04-01 00:00:00,2025-03-06 00:00:00,8010 days 00:00:00,100000.0,49801.720317,-50.19828,215.702488,100.0,1088.066074,63.689898,4593 days 00:00:00,16,16,0,0.0,18.75,58.572594,-17.651703,40.743025,-12.076121,90 days 00:00:00,47 days 07:23:04,0.581962,-3137.39248,-0.135086,-0.05002,0.92631,-0.0922
FINCABLES,Success,0.004848936001508264,0.0002301619970239699,0.0005996780018904246,3.6973997339373454e-05,0.007715830000961432,1994-11-03 00:00:00,2025-03-06 00:00:00,11081 days 00:00:00,100000.0,67545.003451,-32.454997,1120.777374,100.0,1311.451999,55.025197,9248 days 00:00:00,20,20,0,0.0,25.0,30.605377,-16.228151,26.582925,-9.64555,63 days 09:36:00,25 days 04:48:00,0.702463,-1622.749827,-0.083493,-0.023907,0.941549,-0.033234
LUMAXIND,Success,0.003995865001343191,0.0002066509987344034,0.0005842530008521862,3.2150997867574915e-05,0.006667049001407577,1999-01-01 00:00:00,2025-03-06 00:00:00,9561 days 00:00:00,100000.0,156240.407522,56.240408,7704.670139,100.0,2728.899869,46.196355,5371 days 00:00:00,17,17,0,0.0,29.411765,53.920198,-12.252994,37.191489,-8.680541,92 days 00:00:00,36 days 08:00:00,1.315807,3308.259266,0.196258,0.039509,1.126518,0.115867
DATAMATICS,Success,0.0033790199995564763,0.00014182599988998845,0.0005642020005325321,2.7289999707136303e-05,0.0057939649996114895,2004-05-07 00:00:00,2025-03-06 00:00:00,7608 days 00:00:00,100000.0,52233.752157,-47.766248,285.918058,100.0,782.23108,55.495608,7101 days 00:00:00,12,12,0,0.0,16.666667,45.412365,-19.690272,43.731159,-12.569165,44 days 00:00:00,42 days 02:24:00,0.489407,-3980.520654,-0.154448,-0.05646,0.898592,-0.076184
GOENKA,Success,0.0020730920005007647,0.00011443100083852187,0.0005657019974023569,2.143299934687093e-05,0.0042778440001711715,2010-04-16 00:00:00,2025-03-06 00:00:00,5438 days 00:00:00,100000.0,72804.648595,-27.195351,-92.633229,100.0,277.582575,51.278669,5438 days 00:00:00,4,4,0,0.0,25.0,37.106755,-32.05885,37.106755,-18.170026,17 days 00:00:00,48 days 08:00:00,0.418816,-6798.837851,0.029119,-0.048332,1.029447,0.008044
JKLAKSHMI,Success,0.003091034002864035,0.00014081900008022785,0.000574386001972016,2.6149002223974094e-05,0.005504325999936555,2006-06-19 00:00:00,2025-03-07 00:00:00,6836 days 00:00:00,100000.0,46159.925439,-53.840075,1372.460883,100.0,580.685746,55.514773,6696 days 00:00:00,9,9,0,0.0,0.0,-5.774495,-11.162359,0.0,-8.062406,0 days 00:00:00,29 days 00:00:00,0.0,-5982.230507,-0.714792,-0.074235,0.530495,-0.186575
TEXMOPIPES,Success,0.0030590560018026736,0.0002197760004492011,0.0007627250015502796,9.263900210498832e-05,0.006173063000460388,2010-03-10 00:00:00,2025-03-06 00:00:00,5475 days 00:00:00,100000.0,45009.426673,-54.990573,-61.049942,100.0,584.037335,62.743432,3167 days 00:00:00,8,8,0,0.0,12.5,49.452285,-19.825939,49.452285,-15.530279,32 days 00:00:00,78 days 13:42:51,0.382607,-6873.821666,-0.212743,-0.084032,0.887515,-0.133764
